Segment_ID,K3_MC0,K3_MC1,K3_MC2
UM_484.0_10-Jan-2009_14:53,0.0026718823,0.46319944,0.5341287
UM_484.0_10-Jan-2009_15:13,0.0021101213,0.60937023,0.38851964
UM_484.0_10-Jan-2009_15:33,0.022667715,0.4901169,0.48721537
UM_484.0_10-Jan-2009_15:52,0.034873065,0.50497824,0.4601487
UM_484.0_10-Jan-2009_16:11,0.0042466572,0.4544431,0.54131025
UM_484.0_10-Jan-2009_16:31,0.0026897718,0.4355491,0.56176114
UM_484.0_10-Jan-2009_16:50,0.021319157,0.45350647,0.5251744
UM_484.0_10-Jan-2009_17:10,0.07793494,0.47523355,0.4468315
UM_484.0_10-Jan-2009_17:30,0.077000305,0.5098291,0.4131706
UM_484.0_10-Jan-2009_17:50,0.06559001,0.46989,0.46451995
UM_484.0_10-Jan-2009_18:10,0.040895157,0.38961527,0.56948966
UM_484.0_10-Jan-2009_18:30,0.018204547,0.37800178,0.6037937
UM_484.0_10-Jan-2009_18:53,0.005974226,0.57775706,0.41626877
UM_484.0_10-Jan-2009_19:16,0.041119896,0.5139602,0.4449199
UM_484.0_10-Jan-2009_19:39,0.027328746,0.74197793,0.23069337
UM_484.0_10-Jan-2009_20:02,0.1046346,0.4965673,0.39879808
UM_484.0_10-Jan-2009_20:24,0.07742528,0.53864557,0.38392913
UM_484.0_10-Jan-2009_20:47,0.0872515,0.6946373,0.21811122
UM_484.0_10-Jan-2009_21:10,0.059818655,0.615887,0.32429445
UM_484.0_10-Jan-2009_21:32,0.10659563,0.43286496,0.46053937
UM_484.0_10-Jan-2009_21:55,0.041518237,0.45738217,0.5010996
UM_484.0_10-Jan-2009_22:18,0.10021919,0.43188927,0.46789154
UM_484.0_10-Jan-2009_22:41,0.18882182,0.2696554,0.5415228
UM_484.0_10-Jan-2009_23:04,0.12738866,0.47297442,0.3996369
UM_484.0_10-Jan-2009_23:27,0.057382744,0.34164658,0.6009707
UM_484.0_10-Jan-2009_23:51,0.13093378,0.3956791,0.47338718
UM_484.0_11-Jan-2009_00:15,0.04881234,0.45096698,0.50022066
UM_484.0_11-Jan-2009_00:38,0.051869597,0.53468823,0.41344216
UM_484.0_11-Jan-2009_01:01,0.0028810098,0.50683546,0.4902835
UM_484.0_11-Jan-2009_01:24,0.01752136,0.46067736,0.52180135
UM_484.0_11-Jan-2009_01:47,0.023943918,0.58996916,0.3860869
UM_484.0_11-Jan-2009_02:10,0.009198153,0.46972322,0.52107865
UM_484.0_11-Jan-2009_02:30,0.053142644,0.44142386,0.5054335
UM_484.0_11-Jan-2009_02:49,0.0148962345,0.5042828,0.48082098
UM_484.0_11-Jan-2009_03:09,0.030691046,0.4599634,0.5093456
UM_484.0_11-Jan-2009_03:28,0.02424038,0.51215893,0.4636007
UM_484.0_11-Jan-2009_03:48,0.027186329,0.52541596,0.44739768
UM_484.0_11-Jan-2009_04:08,0.01600489,0.5004589,0.48353624
UM_484.0_11-Jan-2009_04:28,0.08696489,0.54985756,0.36317754
UM_484.0_11-Jan-2009_04:48,0.0910401,0.5649114,0.3440485
UM_484.0_11-Jan-2009_05:09,0.13696289,0.47711265,0.38592443
UM_484.0_11-Jan-2009_05:29,0.14298111,0.37354803,0.48347083
UM_484.0_11-Jan-2009_05:48,0.05913128,0.46690857,0.47396013
UM_484.0_11-Jan-2009_06:07,0.038623773,0.50505435,0.45632187
UM_484.0_11-Jan-2009_06:26,0.017850352,0.41622376,0.56592584
UM_484.0_11-Jan-2009_06:45,0.10664532,0.33065185,0.5627028
UM_484.0_11-Jan-2009_07:04,0.068787694,0.45142874,0.47978356
UM_484.0_11-Jan-2009_07:23,0.07434832,0.3974089,0.52824277
UM_484.0_11-Jan-2009_07:42,0.039601043,0.39150727,0.5688917
UM_484.0_11-Jan-2009_08:02,0.07713623,0.4092394,0.51362437
UM_484.0_11-Jan-2009_08:21,0.059812047,0.3107064,0.62948155
UM_484.0_11-Jan-2009_08:40,0.028387414,0.4461644,0.5254482
UM_484.0_11-Jan-2009_08:59,0.041239526,0.49517813,0.4635824
UM_484.0_11-Jan-2009_09:19,0.048986703,0.43042508,0.5205883
UM_484.0_11-Jan-2009_09:38,0.063260965,0.45041117,0.48632786
UM_484.0_11-Jan-2009_09:57,0.098127306,0.45769984,0.4441729
UM_484.0_11-Jan-2009_10:17,0.11348681,0.4530581,0.4334551
UM_484.0_11-Jan-2009_10:39,0.07823984,0.49977946,0.42198068
UM_484.0_11-Jan-2009_11:00,0.079782695,0.46780047,0.4524169
UM_484.0_11-Jan-2009_11:22,0.0939013,0.38029262,0.52580607
UM_484.0_11-Jan-2009_11:43,0.083511755,0.34175047,0.5747377
UM_484.0_11-Jan-2009_12:03,0.18405919,0.29814252,0.5177983
UM_484.0_11-Jan-2009_12:23,0.071970224,0.45001116,0.47801864
UM_484.0_11-Jan-2009_12:43,0.04903618,0.52180135,0.4291625
UM_484.0_11-Jan-2009_13:03,0.046285227,0.47569287,0.4780219
UM_484.0_11-Jan-2009_13:34,0.040707376,0.4358997,0.5233929
UM_485.0_11-Jan-2009_13:59,0.09754117,0.5296469,0.3728119
UM_485.0_11-Jan-2009_14:18,0.11878293,0.64131564,0.23990147
UM_485.0_11-Jan-2009_14:38,0.08859416,0.6166671,0.29473874
UM_485.0_11-Jan-2009_14:57,0.17916988,0.6847045,0.1361256
UM_485.0_11-Jan-2009_15:18,0.20091097,0.64191157,0.15717752
UM_485.0_11-Jan-2009_15:38,0.12438111,0.722897,0.15272184
UM_485.0_11-Jan-2009_15:58,0.19802871,0.6226903,0.17928098
UM_485.0_11-Jan-2009_16:18,0.17791165,0.62545615,0.19663215
UM_485.0_11-Jan-2009_16:37,0.25737756,0.5963814,0.14624098
UM_485.0_11-Jan-2009_16:57,0.29254177,0.43864542,0.26881278
UM_485.0_11-Jan-2009_17:18,0.19682816,0.55126214,0.25190964
UM_485.0_11-Jan-2009_17:38,0.28376448,0.49214435,0.22409117
UM_485.0_11-Jan-2009_18:00,0.30969924,0.49062452,0.19967626
UM_485.0_11-Jan-2009_18:21,0.27094936,0.4583639,0.27068675
UM_485.0_11-Jan-2009_18:43,0.23669372,0.43083572,0.33247057
UM_485.0_11-Jan-2009_19:05,0.23198356,0.4699616,0.29805475
UM_485.0_11-Jan-2009_19:28,0.25643477,0.4534726,0.29009262
UM_485.0_11-Jan-2009_19:51,0.1915541,0.37364405,0.43480185
UM_485.0_11-Jan-2009_20:14,0.3077118,0.43879202,0.25349614
UM_485.0_11-Jan-2009_20:37,0.4044744,0.3046661,0.2908595
UM_485.0_11-Jan-2009_21:00,0.3733268,0.3367842,0.28988898
UM_485.0_11-Jan-2009_21:23,0.29403904,0.46172434,0.24423663
UM_485.0_11-Jan-2009_21:47,0.34063324,0.41205934,0.24730743
UM_485.0_11-Jan-2009_22:11,0.31862327,0.39361852,0.28775817
UM_485.0_11-Jan-2009_22:34,0.34176287,0.3866976,0.2715395
UM_485.0_11-Jan-2009_22:58,0.37563342,0.39683634,0.22753027
UM_485.0_11-Jan-2009_23:22,0.29970124,0.37883145,0.32146722
UM_485.0_11-Jan-2009_23:46,0.29631662,0.38792452,0.31575882
UM_485.0_12-Jan-2009_00:11,0.30071473,0.41070926,0.28857604
UM_485.0_12-Jan-2009_00:36,0.26611957,0.45793706,0.27594343
UM_485.0_12-Jan-2009_01:01,0.17624758,0.48828572,0.3354667
UM_485.0_12-Jan-2009_01:24,0.04551903,0.71425486,0.24022609
UM_485.0_12-Jan-2009_01:46,0.0035823379,0.75657094,0.23984668
UM_485.0_12-Jan-2009_02:08,0.0055142865,0.85709435,0.1373914
UM_485.0_12-Jan-2009_02:30,0.008553284,0.9041103,0.087336354
UM_485.0_12-Jan-2009_02:50,0.0067349174,0.92255956,0.07070552
UM_485.0_12-Jan-2009_03:12,0.0056503825,0.88520837,0.109141245
UM_485.0_12-Jan-2009_03:32,0.017702349,0.79216164,0.19013605
UM_485.0_12-Jan-2009_03:52,0.007036025,0.8190894,0.17387457
UM_485.0_12-Jan-2009_04:12,0.022653276,0.7398363,0.23751047
UM_485.0_12-Jan-2009_04:32,0.014889595,0.9061004,0.079010025
UM_485.0_12-Jan-2009_04:53,0.006152084,0.8373285,0.15651943
UM_485.0_12-Jan-2009_05:13,0.00428054,0.85996604,0.13575342
UM_485.0_12-Jan-2009_05:33,0.0049188007,0.8994671,0.09561406
UM_485.0_12-Jan-2009_05:53,0.0046702498,0.88972354,0.10560617
UM_485.0_12-Jan-2009_06:12,0.0046533877,0.8135664,0.1817802
UM_485.0_12-Jan-2009_06:32,0.0034264238,0.74253803,0.25403556
UM_485.0_12-Jan-2009_06:51,0.0026111945,0.7899939,0.2073949
UM_485.0_12-Jan-2009_07:11,0.01065331,0.7829214,0.20642534
UM_485.0_12-Jan-2009_07:31,0.0036932447,0.8076457,0.18866108
UM_485.0_12-Jan-2009_07:51,0.018248653,0.9350199,0.04673149
UM_485.0_12-Jan-2009_08:12,0.004242372,0.79930055,0.19645707
UM_485.0_12-Jan-2009_08:33,0.006170521,0.88861376,0.10521578
UM_485.0_12-Jan-2009_08:54,0.006710383,0.9459152,0.047374323
UM_485.0_12-Jan-2009_09:14,0.011125654,0.89460456,0.09426973
UM_485.0_12-Jan-2009_09:35,0.009850891,0.96110284,0.02904625
UM_485.0_12-Jan-2009_09:58,0.010676698,0.9587906,0.030532684
UM_485.0_12-Jan-2009_10:22,0.006794087,0.91690785,0.076298036
UM_485.0_12-Jan-2009_10:44,0.004809108,0.89769197,0.09749884
UM_485.0_12-Jan-2009_11:05,0.0033695225,0.8144457,0.18218482
UM_485.0_12-Jan-2009_11:27,0.0041239248,0.92088586,0.07499017
UM_485.0_12-Jan-2009_11:49,0.0035427446,0.8935278,0.10292942
UM_485.0_12-Jan-2009_12:10,0.0041993284,0.88268614,0.11311458
UM_485.0_12-Jan-2009_12:31,0.0072851772,0.9281997,0.064515166
UM_485.0_12-Jan-2009_12:52,0.005931883,0.8056925,0.18837562
UM_485.0_12-Jan-2009_13:13,0.026031619,0.7871586,0.1868098
UM_485.0_12-Jan-2009_13:35,0.004120987,0.9173195,0.07855952
UM_485.0_12-Jan-2009_13:55,0.0042353324,0.87624204,0.11952266
UM_485.0_12-Jan-2009_14:16,0.0052496125,0.9023803,0.0923701
UM_485.0_12-Jan-2009_14:37,0.0073408065,0.9330044,0.059654787
UM_485.0_12-Jan-2009_14:58,0.00837402,0.8856432,0.105982825
UM_485.0_12-Jan-2009_15:18,0.009560037,0.86471224,0.12572774
UM_485.0_12-Jan-2009_15:39,0.0056308764,0.771464,0.22290511
UM_485.0_12-Jan-2009_15:59,0.004695088,0.83943,0.15587491
UM_485.0_12-Jan-2009_16:20,0.0043278825,0.73560524,0.2600669
UM_485.0_12-Jan-2009_16:41,0.041070703,0.8831711,0.075758226
UM_485.0_12-Jan-2009_17:01,0.0038937004,0.94354635,0.052559927
UM_485.0_12-Jan-2009_17:22,0.008390063,0.82505625,0.16655366
UM_485.0_12-Jan-2009_17:43,0.093685925,0.8219887,0.084325366
UM_485.0_12-Jan-2009_18:03,0.011691748,0.9208154,0.067492865
UM_485.0_12-Jan-2009_18:25,0.056185078,0.7899734,0.15384153
SA_486.0_23-Jan-2009_02:32,0.10344872,0.13659258,0.7599587
SA_486.0_23-Jan-2009_03:06,0.10053724,0.18383735,0.7156254
SA_486.0_23-Jan-2009_03:36,0.13643847,0.23016644,0.6333951
SA_486.0_23-Jan-2009_04:06,0.2122215,0.28832948,0.49944904
SA_486.0_23-Jan-2009_04:36,0.2122215,0.28832948,0.49944904
SA_486.0_23-Jan-2009_05:08,0.15434362,0.18536909,0.66028726
SA_486.0_23-Jan-2009_05:40,0.13974829,0.18536893,0.6748828
SA_486.0_23-Jan-2009_06:12,0.068509795,0.21995574,0.7115345
SA_486.0_23-Jan-2009_06:44,0.07021095,0.22247213,0.70731694
SA_486.0_23-Jan-2009_07:15,0.05218412,0.42428938,0.52352655
SA_486.0_23-Jan-2009_07:46,0.04622446,0.0592484,0.8945272
SA_486.0_23-Jan-2009_08:16,0.40108034,0.076468594,0.52245104
SA_486.0_23-Jan-2009_08:46,0.04690988,0.053296927,0.8997932
SA_486.0_23-Jan-2009_09:16,0.04908585,0.04832658,0.9025876
SA_486.0_23-Jan-2009_09:47,0.3446971,0.03782432,0.6174786
SA_486.0_23-Jan-2009_10:18,0.2007544,0.035319082,0.7639265
SA_486.0_23-Jan-2009_10:47,0.16436887,0.13546677,0.7001644
SA_486.0_23-Jan-2009_11:16,0.2737642,0.20748566,0.51875025
SA_486.0_23-Jan-2009_11:46,0.37943032,0.031104898,0.5894648
SA_486.0_23-Jan-2009_12:15,0.4798015,0.044223677,0.47597483
SA_486.0_23-Jan-2009_12:45,0.14440586,0.031079778,0.8245144
SA_486.0_23-Jan-2009_13:14,0.36436155,0.10870998,0.52692854
SA_486.0_23-Jan-2009_13:44,0.038127724,0.18294026,0.778932
SA_486.0_23-Jan-2009_14:13,0.07959374,0.72773033,0.19267596
SA_486.0_23-Jan-2009_14:43,0.065871626,0.7726836,0.1614448
SA_486.0_23-Jan-2009_15:12,0.2122215,0.28832948,0.49944904
SA_486.0_23-Jan-2009_15:42,0.08531205,0.1087651,0.8059228
SA_486.0_23-Jan-2009_16:11,0.082159474,0.3560326,0.5618079
SA_486.0_23-Jan-2009_16:40,0.10303613,0.5859506,0.31101325
SA_486.0_23-Jan-2009_17:09,0.16034013,0.6262409,0.21341899
SA_486.0_23-Jan-2009_17:38,0.044717245,0.3268925,0.62839025
SA_486.0_23-Jan-2009_18:08,0.02192395,0.50219625,0.47587982
SA_486.0_23-Jan-2009_18:38,0.016553389,0.578833,0.40461355
SA_486.0_23-Jan-2009_19:07,0.022908889,0.78751516,0.18957601
SA_486.0_23-Jan-2009_19:35,0.01605755,0.6383937,0.34554878
SA_486.0_23-Jan-2009_20:30,0.017379189,0.56319684,0.419424
UM_487.0_27-Jan-2009_07:06,0.028342975,0.44499126,0.5266658
UM_487.0_27-Jan-2009_07:26,0.2893898,0.57602674,0.13458344
UM_487.0_27-Jan-2009_07:45,0.17224754,0.64905906,0.1786934
UM_487.0_27-Jan-2009_08:04,0.1429859,0.7176646,0.13934954
UM_487.0_27-Jan-2009_08:24,0.016270446,0.7882367,0.19549288
UM_487.0_27-Jan-2009_08:43,0.03393618,0.73334444,0.23271939
UM_487.0_27-Jan-2009_09:02,0.03930144,0.43519795,0.52550054
UM_487.0_27-Jan-2009_09:22,0.06587157,0.4806372,0.45349124
UM_487.0_27-Jan-2009_09:42,0.336677,0.5104781,0.15284489
UM_487.0_27-Jan-2009_10:01,0.111131445,0.63875127,0.2501173
UM_487.0_27-Jan-2009_10:21,0.21337183,0.40353224,0.38309592
UM_487.0_27-Jan-2009_10:40,0.2697377,0.41383296,0.31642935
UM_487.0_27-Jan-2009_11:00,0.61280996,0.14539811,0.24179193
UM_487.0_27-Jan-2009_11:19,0.10278181,0.371715,0.52550316
UM_487.0_27-Jan-2009_11:38,0.13976246,0.18536893,0.67486864
UM_487.0_27-Jan-2009_11:57,0.4473778,0.35995364,0.19266856
UM_487.0_27-Jan-2009_12:15,0.69532675,0.081676014,0.22299725
UM_487.0_27-Jan-2009_12:33,0.3039225,0.26754045,0.42853707
UM_487.0_27-Jan-2009_12:51,0.13643849,0.23035415,0.6332074
UM_487.0_27-Jan-2009_13:09,0.10518849,0.7022106,0.19260089
UM_487.0_27-Jan-2009_13:27,0.59371996,0.15143816,0.25484183
UM_487.0_27-Jan-2009_13:45,0.57374835,0.14579345,0.2804582
UM_487.0_27-Jan-2009_14:04,0.13845979,0.48962924,0.37191093
UM_487.0_27-Jan-2009_14:22,0.1364385,0.54094154,0.32261994
UM_487.0_27-Jan-2009_14:41,0.5878429,0.14133143,0.27082568
UM_487.0_27-Jan-2009_15:00,0.15567268,0.61761856,0.2267088
UM_487.0_27-Jan-2009_15:18,0.67903787,0.19498105,0.12598109
UM_487.0_27-Jan-2009_15:37,0.44802958,0.4084614,0.14350897
UM_487.0_27-Jan-2009_15:56,0.6280683,0.15331765,0.21861403
UM_487.0_27-Jan-2009_16:14,0.13975738,0.18536893,0.6748737
UM_487.0_27-Jan-2009_16:34,0.246132,0.45741412,0.29645392
UM_487.0_27-Jan-2009_16:56,0.273348,0.49142906,0.23522294
UM_487.0_27-Jan-2009_17:17,0.100869246,0.6578936,0.24123716
UM_487.0_27-Jan-2009_17:37,0.18984155,0.5690318,0.24112667
UM_487.0_27-Jan-2009_17:58,0.081117064,0.7315628,0.18732017
UM_487.0_27-Jan-2009_18:19,0.10294675,0.39634028,0.500713
UM_487.0_27-Jan-2009_18:40,0.10510078,0.39774188,0.49715734
UM_487.0_27-Jan-2009_19:01,0.102437176,0.660953,0.2366099
UM_487.0_27-Jan-2009_19:22,0.1981088,0.52982146,0.27206966
UM_487.0_27-Jan-2009_19:43,0.26164794,0.4160421,0.32231003
UM_487.0_27-Jan-2009_20:04,0.06838167,0.5997916,0.33182675
UM_487.0_27-Jan-2009_20:26,0.26411584,0.31257868,0.4233055
UM_487.0_27-Jan-2009_20:48,0.5128002,0.3133046,0.17389522
UM_487.0_27-Jan-2009_21:09,0.124372765,0.37232694,0.5033002
UM_487.0_27-Jan-2009_21:30,0.51738554,0.29071072,0.19190368
UM_487.0_27-Jan-2009_21:52,0.3955707,0.13784964,0.46657968
UM_487.0_27-Jan-2009_22:13,0.7169884,0.11913949,0.16387211
UM_487.0_27-Jan-2009_22:32,0.6199759,0.090769805,0.2892543
UM_487.0_27-Jan-2009_22:51,0.5737222,0.14579521,0.28048256
UM_487.0_27-Jan-2009_23:10,0.21578778,0.17797737,0.60623485
UM_487.0_27-Jan-2009_23:28,0.55716306,0.20854087,0.23429605
UM_487.0_27-Jan-2009_23:47,0.09581414,0.64724714,0.25693873
UM_487.0_28-Jan-2009_00:05,0.3986283,0.090209246,0.51116246
UM_487.0_28-Jan-2009_00:24,0.09525858,0.6325556,0.27218583
UM_487.0_28-Jan-2009_00:42,0.067181244,0.26047838,0.67234033
UM_487.0_28-Jan-2009_01:00,0.079593666,0.6788039,0.24160247
UM_487.0_28-Jan-2009_01:19,0.05821543,0.5148838,0.4269007
UM_487.0_28-Jan-2009_01:37,0.09334671,0.5634402,0.34321302
UM_487.0_28-Jan-2009_01:56,0.048982386,0.80625004,0.14476755
UM_487.0_28-Jan-2009_02:14,0.04443413,0.660704,0.29486182
UM_487.0_28-Jan-2009_02:33,0.02815808,0.794581,0.17726092
UM_487.0_28-Jan-2009_02:51,0.021927683,0.7733273,0.20474507
UM_487.0_28-Jan-2009_03:10,0.006179659,0.7674812,0.22633916
UM_487.0_28-Jan-2009_03:29,0.0038555255,0.5358217,0.46032274
UM_487.0_28-Jan-2009_03:48,0.0027518487,0.56894296,0.42830518
UM_487.0_28-Jan-2009_04:07,0.0027091247,0.5879201,0.40937078
UM_487.0_28-Jan-2009_04:34,0.0041447845,0.7627162,0.2331391
SA_488.0_27-Jan-2009_10:34,0.48066908,0.18929262,0.33003828
SA_488.0_27-Jan-2009_11:04,0.2122215,0.28832948,0.49944904
SA_488.0_27-Jan-2009_11:34,0.2122215,0.28832948,0.49944904
SA_488.0_27-Jan-2009_12:03,0.2122215,0.28832948,0.49944904
SA_488.0_27-Jan-2009_12:33,0.2122215,0.28832948,0.49944904
SA_488.0_27-Jan-2009_13:04,0.2122215,0.28832948,0.49944904
SA_488.0_27-Jan-2009_13:34,0.18347383,0.12933555,0.68719065
SA_488.0_27-Jan-2009_14:04,0.35182035,0.38965294,0.25852677
SA_488.0_27-Jan-2009_14:36,0.026421482,0.17983365,0.79374486
SA_488.0_27-Jan-2009_15:07,0.021883802,0.15336378,0.8247524
SA_488.0_27-Jan-2009_15:36,0.020857893,0.04239605,0.93674606
SA_488.0_27-Jan-2009_16:05,0.011652923,0.021649402,0.9666977
SA_488.0_27-Jan-2009_16:34,0.00932191,0.03617383,0.9545043
SA_488.0_27-Jan-2009_17:03,0.0075044567,0.009874148,0.98262143
SA_488.0_27-Jan-2009_17:32,0.010463759,0.013732776,0.97580343
SA_488.0_27-Jan-2009_18:01,0.21111819,0.028055934,0.7608258
SA_488.0_27-Jan-2009_18:30,0.080219075,0.12557222,0.7942087
SA_488.0_27-Jan-2009_19:00,0.0321112,0.041305427,0.92658335
SA_488.0_27-Jan-2009_19:30,0.01134796,0.014371901,0.9742801
SA_488.0_27-Jan-2009_19:59,0.008431649,0.011373068,0.9801953
SA_488.0_27-Jan-2009_20:29,0.007741906,0.013410412,0.9788477
SA_488.0_27-Jan-2009_20:58,0.030251907,0.011533328,0.95821476
SA_488.0_27-Jan-2009_21:28,0.079729296,0.015094659,0.90517604
SA_488.0_27-Jan-2009_21:58,0.00900759,0.013712898,0.9772795
SA_488.0_27-Jan-2009_22:28,0.07589648,0.01818916,0.90591437
SA_488.0_27-Jan-2009_22:58,0.040205013,0.16892254,0.79087245
SA_488.0_27-Jan-2009_23:29,0.037422672,0.04925195,0.91332537
SA_488.0_27-Jan-2009_23:59,0.13643847,0.23018323,0.6333783
SA_488.0_28-Jan-2009_00:28,0.0576369,0.08330702,0.85905606
SA_488.0_28-Jan-2009_00:58,0.2122215,0.28832948,0.49944904
SA_488.0_28-Jan-2009_01:26,0.2122215,0.28832948,0.49944904
SA_488.0_28-Jan-2009_01:55,0.08408933,0.528551,0.38735974
SA_488.0_28-Jan-2009_02:23,0.10078756,0.6615398,0.23767263
SA_488.0_28-Jan-2009_02:51,0.13676584,0.5407415,0.32249257
SA_488.0_28-Jan-2009_03:19,0.13676591,0.54074144,0.3224927
SA_488.0_28-Jan-2009_03:46,0.10078767,0.6615397,0.23767263
SA_488.0_28-Jan-2009_04:16,0.03908506,0.86874324,0.09217175
SA_488.0_28-Jan-2009_04:47,0.13676584,0.54074156,0.3224926
SA_488.0_28-Jan-2009_05:17,0.2122215,0.28832948,0.49944904
SA_488.0_28-Jan-2009_05:47,0.2122215,0.28832948,0.49944904
SA_488.0_28-Jan-2009_06:17,0.13643849,0.23016371,0.6333979
SA_488.0_28-Jan-2009_06:46,0.13643868,0.5298477,0.33371362
SA_488.0_28-Jan-2009_07:15,0.2122215,0.28832948,0.49944904
SA_488.0_28-Jan-2009_07:44,0.2122215,0.28832948,0.49944904
SA_488.0_28-Jan-2009_08:14,0.2122215,0.28832948,0.49944904
SA_488.0_28-Jan-2009_08:43,0.13676608,0.5407409,0.32249302
SA_488.0_28-Jan-2009_09:12,0.491867,0.18538998,0.322743
SA_488.0_28-Jan-2009_09:41,0.07979408,0.73203653,0.18816939
SA_488.0_28-Jan-2009_10:10,0.2817492,0.52136153,0.19688931
SA_488.0_28-Jan-2009_10:39,0.2380717,0.5994871,0.1624412
SA_488.0_28-Jan-2009_11:08,0.3843348,0.508505,0.10716015
SA_488.0_28-Jan-2009_11:38,0.6962448,0.10814756,0.19560765
SA_488.0_28-Jan-2009_12:07,0.293529,0.5068136,0.19965738
SA_488.0_28-Jan-2009_12:36,0.31488296,0.2954108,0.38970622
SA_488.0_28-Jan-2009_13:05,0.08122301,0.12577158,0.79300547
SA_488.0_28-Jan-2009_13:33,0.07979381,0.73203695,0.18816923
SA_488.0_28-Jan-2009_14:02,0.14285916,0.2917583,0.56538254
SA_488.0_28-Jan-2009_14:30,0.1364389,0.32733157,0.53622955
SA_488.0_28-Jan-2009_14:59,0.42480698,0.19640909,0.37878394
SA_488.0_28-Jan-2009_15:28,0.1428595,0.29160574,0.5655348
SA_488.0_28-Jan-2009_15:57,0.04361999,0.11302867,0.8433513
SA_488.0_28-Jan-2009_16:26,0.37661773,0.11754415,0.50583816
SA_488.0_28-Jan-2009_17:00,0.3871143,0.23988943,0.37299627
UM_489.0_28-Jan-2009_06:36,0.0020226147,0.4369012,0.5610762
UM_489.0_28-Jan-2009_06:54,0.0023594608,0.4469549,0.55068564
UM_489.0_28-Jan-2009_07:13,0.0027318166,0.3674132,0.6298549
UM_489.0_28-Jan-2009_07:31,0.0020703445,0.53814954,0.4597801
UM_489.0_28-Jan-2009_07:50,0.0021819544,0.4327489,0.56506914
UM_489.0_28-Jan-2009_08:08,0.0017543,0.301564,0.6966817
UM_489.0_28-Jan-2009_08:27,0.001858301,0.30550608,0.6926356
UM_489.0_28-Jan-2009_08:45,0.002113477,0.37300262,0.6248839
UM_489.0_28-Jan-2009_09:03,0.0020371883,0.40536612,0.59259665
UM_489.0_28-Jan-2009_09:22,0.002407337,0.30715117,0.6904415
UM_489.0_28-Jan-2009_09:40,0.0022644543,0.3031856,0.69455
UM_489.0_28-Jan-2009_09:59,0.02949605,0.24954243,0.7209616
UM_489.0_28-Jan-2009_10:17,0.008332006,0.30119076,0.6904772
UM_489.0_28-Jan-2009_10:36,0.01068111,0.28601637,0.70330244
UM_489.0_28-Jan-2009_10:54,0.007073479,0.27639893,0.7165276
UM_489.0_28-Jan-2009_11:13,0.0021518401,0.2433005,0.75454766
UM_489.0_28-Jan-2009_11:31,0.02083291,0.31905392,0.6601132
UM_489.0_28-Jan-2009_11:50,0.022427607,0.36118236,0.61639005
UM_489.0_28-Jan-2009_12:08,0.027959105,0.42012423,0.55191666
UM_489.0_28-Jan-2009_12:27,0.0027000972,0.35812813,0.6391718
UM_489.0_28-Jan-2009_12:45,0.03768341,0.47739255,0.4849241
UM_489.0_28-Jan-2009_13:04,0.0037023593,0.45534232,0.5409553
UM_489.0_28-Jan-2009_13:22,0.0027331715,0.4497908,0.547476
UM_489.0_28-Jan-2009_13:41,0.012568555,0.32666737,0.6607641
UM_489.0_28-Jan-2009_13:59,0.0028922493,0.47192705,0.5251807
UM_489.0_28-Jan-2009_14:17,0.024679873,0.428754,0.54656607
UM_489.0_28-Jan-2009_14:36,0.052188214,0.38603437,0.5617774
UM_489.0_28-Jan-2009_14:55,0.029429996,0.37423974,0.5963303
UM_489.0_28-Jan-2009_15:17,0.023813726,0.34994486,0.6262414
UM_489.0_28-Jan-2009_15:40,0.022614986,0.48863637,0.4887486
UM_489.0_28-Jan-2009_16:03,0.010957031,0.5043708,0.4846722
UM_489.0_28-Jan-2009_16:26,0.003628979,0.45186427,0.5445068
UM_489.0_28-Jan-2009_16:49,0.0034919938,0.49413657,0.5023714
UM_489.0_28-Jan-2009_17:12,0.004142823,0.458053,0.5378041
UM_489.0_28-Jan-2009_17:36,0.002482043,0.49980965,0.49770832
UM_489.0_28-Jan-2009_17:59,0.004816639,0.6054301,0.38975328
UM_489.0_28-Jan-2009_18:22,0.0051393136,0.60756564,0.3872951
UM_489.0_28-Jan-2009_18:49,0.004507993,0.7000959,0.29539612
UM_489.0_28-Jan-2009_19:17,0.0046807555,0.6964744,0.2988448
UM_489.0_28-Jan-2009_19:44,0.003320102,0.63499135,0.36168855
UM_489.0_28-Jan-2009_20:12,0.0027326029,0.78011405,0.21715327
UM_489.0_28-Jan-2009_20:39,0.0028430899,0.7108451,0.28631175
UM_489.0_28-Jan-2009_21:06,0.002395372,0.8375257,0.16007896
UM_489.0_28-Jan-2009_21:34,0.0020194922,0.71639746,0.281583
UM_489.0_28-Jan-2009_22:01,0.002083417,0.62385684,0.37405974
UM_489.0_28-Jan-2009_22:28,0.002392864,0.7902522,0.20735501
UM_489.0_28-Jan-2009_22:55,0.002811329,0.63264877,0.3645399
UM_489.0_28-Jan-2009_23:20,0.0029398971,0.59405184,0.40300825
UM_489.0_28-Jan-2009_23:40,0.0041964753,0.66517365,0.33062991
UM_489.0_29-Jan-2009_00:01,0.0055284374,0.6760952,0.3183764
UM_489.0_29-Jan-2009_00:21,0.0032395972,0.6691497,0.32761073
UM_489.0_29-Jan-2009_00:41,0.007957692,0.71610975,0.27593255
UM_489.0_29-Jan-2009_01:04,0.0051867086,0.6901532,0.30466008
