	rank	measure	value
297	3	cosine_similarity	0.529285423176358
298	3	r_squared	0.342464357535814
299	3	cosine_similarity	0.605736689568601
300	3	r_squared	0.20795122040370842
301	3	cosine_similarity	0.5330741208075884
302	3	r_squared	0.2042471409516588
303	3	cosine_similarity	0.5050828023520672
304	3	r_squared	0.36145896512071624
305	3	cosine_similarity	0.6122851711018206
306	3	r_squared	0.1858531884463409
307	3	cosine_similarity	0.5059928439427258
308	3	r_squared	0.196078516493647
309	3	cosine_similarity	0.4780999059622865
310	3	r_squared	0.3817808300193358
311	3	cosine_similarity	0.6220974268240993
312	3	r_squared	0.3573594232282755
313	3	cosine_similarity	0.591495496539444
314	3	r_squared	0.15290923395794312
315	3	cosine_similarity	0.5098556268655848
316	3	r_squared	0.188591520377136
317	3	cosine_similarity	0.46677872469833925
318	3	r_squared	0.3746769013129426
319	3	cosine_similarity	0.6222306846896282
320	3	r_squared	0.3575270590636264
321	3	cosine_similarity	0.5915829251332219
322	3	r_squared	0.26105630462463336
323	3	cosine_similarity	0.5264771504158247
324	3	r_squared	0.3987656932201967
325	3	cosine_similarity	0.6447339459486976
326	3	r_squared	0.3306126820198393
327	3	cosine_similarity	0.5707624373067224
328	3	r_squared	0.36395678618603833
329	3	cosine_similarity	0.6109487976714382
330	3	r_squared	0.15264843961028637
331	3	cosine_similarity	0.529485921899014
332	3	r_squared	0.22072951498256932
333	3	cosine_similarity	0.5225812988741662
334	3	r_squared	0.34960117303958405
335	3	cosine_similarity	0.6171216287804068
336	3	r_squared	0.3814990306880168
337	3	cosine_similarity	0.6418514594516854
338	3	r_squared	0.36236255262110095
339	3	cosine_similarity	0.6193047074372762
340	3	r_squared	0.346257351852419
341	3	cosine_similarity	0.5852814049901285
342	3	r_squared	0.17162928776403352
343	3	cosine_similarity	0.5282331235502051
344	3	r_squared	0.3446800016173745
345	3	cosine_similarity	0.5801775795922651
346	3	r_squared	0.3481780459447926
347	3	cosine_similarity	0.5927684282507365
348	3	r_squared	0.37930089129587785
349	3	cosine_similarity	0.6221831952371941
350	3	r_squared	0.36506185436957056
351	3	cosine_similarity	0.6046479407077897
352	3	r_squared	0.35727497197092917
353	3	cosine_similarity	0.6102869878268625
354	3	r_squared	0.426272235767543
355	3	cosine_similarity	0.6504376682727331
356	3	r_squared	0.301269527196105
357	3	cosine_similarity	0.5505074775690848
358	3	r_squared	0.23216862991331905
359	3	cosine_similarity	0.53730444500834
360	3	r_squared	0.38774633946114895
361	3	cosine_similarity	0.6218396064098983
362	3	r_squared	0.23773682897406045
