Segment_ID,component_1,component_2,component_3,component_4,component_5
AA_64.0_14-Jan-2000_23:20,4.460299704255465,1.225203394087912,0.18212014509026214,0.7705833493857587,0.3676419212816747
AA_64.0_14-Jan-2000_23:41,5.566661944737042,1.8821634523505577,0.11897884276317464,0.6250344887297264,0.9536258167290544
AA_64.0_15-Jan-2000_00:02,5.098139521813059,1.9170505867848906,0.10129560700425853,0.574472454166085,0.5569893227218772
AA_64.0_15-Jan-2000_00:23,5.763598850702444,1.673479849769663,0.14971427420944342,0.7162286575732163,1.7975748050980438
AA_64.0_15-Jan-2000_00:44,4.6410876310984674,0.9060631142987026,0.04439223615341818,0.38084176319445406,1.7292552088790842
AA_64.0_15-Jan-2000_01:05,4.474625403222132,1.2163624091048295,0.0,0.33469776852386063,0.9742790860899695
AA_64.0_15-Jan-2000_01:27,5.466897499056597,1.0619987895756557,0.3277895781207521,0.2110968209231466,0.8289564369586858
AA_64.0_15-Jan-2000_01:48,5.042070650608654,2.0067611325788226,1.0417097976948764,0.0,0.9536095632195962
AA_64.0_15-Jan-2000_02:10,5.05050994450672,2.095460540564604,0.17899831573041755,0.8774158480095634,6.700221203650659
AA_64.0_15-Jan-2000_02:32,5.402957537726152,1.4824346757297748,0.0,0.3535306839098546,1.674144839070696
AA_64.0_15-Jan-2000_02:54,5.206738109870706,1.6062181701127811,0.05192596008185378,0.39555248448730534,0.0
AA_64.0_15-Jan-2000_03:16,4.97830930107295,1.5376666702256512,0.0,0.2164217075515591,1.9213572994385517
AA_64.0_15-Jan-2000_03:38,5.490048835960652,1.4648535102334208,0.12497633445302536,0.2889217012303599,0.0
AA_64.0_15-Jan-2000_04:00,5.835524552026788,1.2445425475632164,0.07212329405934455,0.40352462838047704,0.9352616875368701
AA_64.0_15-Jan-2000_04:22,4.578775549594019,2.2232634550532313,0.0,0.4165908364485047,4.410430736150491
AA_64.0_15-Jan-2000_04:45,7.557354194357454,2.343709620052504,0.12258585447731113,0.481678210705984,0.8964505139906783
AA_64.0_15-Jan-2000_05:07,7.960811595145056,2.037500309301321,0.0,1.0242400664183595,0.0
AA_64.0_15-Jan-2000_05:36,6.9399978361701145,1.9000784063184402,0.2191396409367376,0.6589105604385954,1.1764161272748865
AA_64.0_15-Jan-2000_06:01,5.378097953020142,1.5787772569254137,0.0,0.3908566374137786,2.4658439075083893
AA_64.0_15-Jan-2000_06:25,6.99592016117871,1.4774934896551286,0.24886305309357062,0.599681968711796,0.0
AA_64.0_15-Jan-2000_06:43,6.79999792346928,1.270578353845787,0.2694321919750603,0.45168395461164834,0.10754503589622753
AA_64.0_15-Jan-2000_07:02,6.550226738410256,1.9793897701739631,0.4442459016209205,0.36639491748798503,1.195570048799425
AA_64.0_15-Jan-2000_07:20,6.424427379955663,1.3826019140331358,0.25643995312322576,0.5624146884619549,0.5593929262867007
