h3_cell,year,center_lat,center_lon,n_segments,n_tows,n_ships,ships,season,months,mean_segment_length,total_abundance_sum,mean_total_abundance,mean_total_plankton_corrected,mean_water_temperature,mean_salinity,mean_fluorescence,mean_phytoplankton_colour_index,mean_par,mean_hadisst_sst,mean_hadisst_ice,dist_to_antarctica_km,ocean_zone,ocean_zone_num
83e58afffffffff,2018,-55.298,110.0039,23,4,2,SH2;UM,2017-18;2018-19,December;January,5.041,3452,150.09,29.6103,2.41,33.8,45.09,0.17,117.7,2.25,0.0,1156.0,PF-SACCF,4
83e58afffffffff,2019,-55.2974,109.9598,27,4,2,SH2;UM,2018-19;2019-20,December;January,4.897,3314,122.74,25.1944,2.59,33.79,65.2,0.0,560.25,2.94,0.0,1156.0,PF-SACCF,4
83e58afffffffff,2020,-55.3319,110.0102,11,2,1,UM,2019-20,January,5.09,1342,122.0,24.0995,3.77,33.7,0.61,0.0,682.39,3.91,0.0,1156.0,PF-SACCF,4
83e58afffffffff,2021,-55.4566,110.0045,9,1,1,SH2,2021-22,December,5.0,301,33.44,6.6889,1.95,33.85,,0.0,90.29,2.02,0.0,1156.0,PF-SACCF,4
83e58afffffffff,2022,-55.418,110.0908,9,1,1,SH2,2022-23,December,5.0,285,31.67,6.3333,1.9,33.74,,0.0,114.51,1.97,0.0,1156.0,PF-SACCF,4
83e58afffffffff,2023,-55.2972,110.0048,12,2,1,UM,2022-23,January,4.969,906,75.5,15.2372,4.54,33.61,0.48,0.0,605.17,2.94,0.0,1156.0,PF-SACCF,4
83e58bfffffffff,1998,-56.0659,107.8865,13,1,1,AA,1997-98,February,5.294,2860,220.0,41.5565,3.62,33.86,28.75,,5.13,3.13,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,1999,-55.5849,107.5702,11,1,1,AA,1999-00,October,5.0,519,47.18,9.4364,0.44,33.98,6.63,,23.64,0.68,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,2002,-55.8509,107.5369,14,1,1,AA,2002-03,November,5.0,320,22.86,4.5714,1.82,33.91,2.03,,821.32,1.37,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,2003,-55.9802,107.6748,14,1,1,AA,2003-04,November,5.0,370,26.43,5.2857,,,7.46,,394.46,1.17,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,2007,-55.9831,107.7298,28,2,1,AA,2006-07;2007-08,March;November,5.0,9965,355.89,71.1786,2.39,33.84,1.06,0.0,225.22,2.2,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,2009,-56.0488,108.637,9,1,1,SH2,2009-10,December,5.0,636,70.67,14.1333,1.58,33.89,108.7,,,2.19,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,2010,-56.1266,107.9209,14,1,1,AA,2009-10,February,5.0,4309,307.79,61.5571,3.67,33.71,9.16,0.0,11.37,3.58,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,2014,-56.2837,108.0975,15,2,1,AA,2013-14;2014-15,February;October,5.0,4657,310.47,62.0933,3.44,33.74,284.71,0.0,29.14,3.43,0.0,1048.7,PF-SACCF,4
83e58bfffffffff,2015,-56.0222,107.7578,15,1,1,AA,2014-15,February,5.0,4329,288.6,57.72,2.64,33.84,829.72,0.33,232.04,3.37,0.0,1048.7,PF-SACCF,4
83e58cfffffffff,2000,-57.213,112.0446,11,1,1,AA,2000-01,December,5.0,537,48.82,9.7636,2.42,33.71,25.99,,41.83,1.98,0.0,960.7,PF-SACCF,4
83e58cfffffffff,2001,-57.3306,112.4579,2,1,1,AA,2000-01,March,5.0,218,109.0,21.8,4.33,33.69,4.07,,352.02,2.68,0.0,960.7,PF-SACCF,4
83e58cfffffffff,2002,-56.718,111.6307,14,1,1,AA,2001-02,February,5.0,6646,474.71,94.9429,2.77,33.78,16.2,,10.32,2.95,0.0,960.7,PF-SACCF,4
83e58cfffffffff,2005,-56.8186,111.9279,14,2,1,UM,2004-05,February,4.847,1914,136.71,29.2028,4.64,33.6,3.77,,237.93,3.43,0.0,960.7,PF-SACCF,4
83e58cfffffffff,2010,-56.3195,112.2188,5,1,1,AA,2010-11,October,5.0,787,157.4,31.48,2.12,,0.49,0.0,2.33,0.74,0.0,960.7,PF-SACCF,4
83e58cfffffffff,2011,-56.8089,111.8438,28,3,1,AA,2010-11;2011-12,February;October,4.979,5708,203.86,40.7977,2.1,33.88,0.78,0.57,486.22,2.11,0.0,960.7,PF-SACCF,4
83e58dfffffffff,1999,-57.6232,109.9019,15,1,1,SH,1999-00,December,5.0,727,48.47,9.6933,0.85,33.91,7.94,,,1.37,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2000,-57.6857,110.1855,29,2,2,AA;SH,2000-01,December,5.0,2561,88.31,17.6621,2.43,33.78,14.08,,8.0,1.77,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2001,-57.9966,110.3954,10,2,1,AA,2000-01,March,5.208,1121,112.1,22.0205,4.28,33.65,17.01,,2.0,2.27,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2002,-57.6496,110.0126,31,2,2,AA;SH,2001-02;2002-03,December;February,5.0,6753,217.84,43.5677,2.33,33.96,9.32,,167.84,2.16,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2004,-57.5254,109.3868,12,1,1,SH,2004-05,December,5.0,2065,172.08,34.4167,2.37,33.72,2.85,,,2.02,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2005,-57.5033,109.1334,7,1,1,SH,2005-06,December,5.0,2938,419.71,83.9429,3.49,33.67,0.96,,,1.3,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2006,-57.4865,109.4146,11,1,1,SH,2006-07,December,5.0,3568,324.36,64.8727,3.51,33.52,4.96,,,1.68,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2007,-57.4834,109.289,10,1,1,SH,2007-08,December,5.0,2838,283.8,56.76,2.36,34.41,3.31,,,1.58,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2009,-57.6084,109.9777,14,1,1,AA,2008-09,January,5.0,4536,324.0,64.8,2.72,33.91,1.02,0.0,279.38,2.64,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2010,-57.6064,110.001,28,2,2,SH2;UM,2010-11,December,5.0,7194,256.93,51.3857,1.9,33.87,111.98,,237.64,1.28,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2011,-57.465,109.9112,26,2,2,AA;SH2,2011-12,December;October,5.0,4291,165.04,33.0077,0.97,33.82,73.07,0.31,55.55,1.02,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2012,-57.6173,109.8422,45,3,2,SH2;UM,2011-12;2012-13,December;January;March,5.0,14456,321.24,64.2489,2.01,33.81,76.11,0.0,186.02,2.38,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2013,-57.5943,109.9993,29,2,2,SH2;UM,2012-13;2013-14,December;January,5.0,3571,123.14,24.6276,3.42,33.81,45.35,0.0,127.88,2.58,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2014,-57.4981,109.9475,20,2,2,SH2;UM,2013-14;2014-15,December;January,5.06,3771,188.55,37.5029,2.59,33.88,153.56,1.1,21.77,2.0,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2015,-57.6156,110.0002,29,3,2,SH2;UM,2014-15;2015-16,December;January,4.96,10021,345.55,70.3402,2.72,33.85,73.41,0.0,102.72,2.18,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2016,-57.6139,109.9981,29,2,2,SH2;UM,2015-16;2016-17,December;January,5.0,11606,400.21,80.0414,2.62,33.78,107.93,0.07,0.34,2.03,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2017,-57.592,110.0038,29,2,2,SH2;UM,2016-17;2017-18,December;January,5.0,4486,154.69,30.9379,2.93,33.78,48.45,0.0,1115.99,2.18,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2018,-57.6297,110.002,28,2,2,SH2;UM,2017-18;2018-19,December;January,5.0,2646,94.5,18.9,2.6,33.78,58.57,0.0,1159.96,1.61,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2019,-57.6197,110.004,28,2,2,SH2;UM,2018-19;2019-20,December;January,5.0,7093,253.32,50.6643,2.14,33.79,81.14,0.0,5.12,2.35,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2020,-57.59,110.0066,15,1,1,UM,2019-20,January,5.0,4003,266.87,53.3733,2.87,33.7,0.7,0.0,236.41,3.27,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2021,-57.5798,109.9989,14,1,1,SH2,2021-22,December,5.0,1177,84.07,16.8143,1.03,33.9,,0.0,129.71,1.29,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2022,-57.5845,110.0967,15,1,1,SH2,2022-23,December,5.0,2611,174.07,34.8133,1.3,33.83,,0.0,144.54,1.05,0.0,932.7,PF-SACCF,4
83e58dfffffffff,2023,-57.5897,110.0038,15,1,1,UM,2022-23,January,5.0,4992,332.8,66.56,4.24,33.63,1.17,0.67,0.47,2.19,0.0,932.7,PF-SACCF,4
83e58efffffffff,1998,-55.2253,111.0855,10,2,1,AA,1997-98,February,5.01,290,29.0,6.0388,3.89,33.8,12.18,,921.76,3.57,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2000,-55.7146,111.3875,14,1,1,AA,1999-00,January,5.0,7844,560.29,112.0571,1.94,33.87,17.51,,136.43,3.28,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2001,-55.6365,111.3029,14,2,1,AA,2000-01,January,4.878,741,52.93,10.8753,3.86,33.78,3.07,,552.17,3.87,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2005,-55.7115,111.8963,13,1,1,UM,2004-05,February,5.0,1965,151.15,30.2308,4.81,33.6,2.02,,649.7,3.65,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2007,-55.1641,110.9875,7,2,1,AA,2006-07;2007-08,March;November,5.0,461,65.86,13.1714,3.69,33.8,0.76,0.0,209.59,2.93,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2010,-55.7762,111.5484,33,3,1,AA,2009-10;2010-11,February;March;October,5.0,4158,126.0,25.2,3.33,33.71,3.23,0.0,246.42,2.71,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2011,-55.6875,111.2883,14,1,1,AA,2010-11,February,5.0,4610,329.29,65.8571,3.32,33.85,1.56,0.0,9.01,3.5,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2014,-55.6962,111.2762,24,2,1,AA,2013-14;2014-15,February;October,5.0,4324,180.17,36.0333,2.86,33.75,208.61,0.0,425.93,2.82,0.0,1187.6,PF-SACCF,4
83e58efffffffff,2015,-55.1954,110.8174,5,1,1,AA,2014-15,February,5.0,1290,258.0,51.6,2.59,33.83,845.19,0.0,29.09,3.82,0.0,1187.6,PF-SACCF,4
83e590fffffffff,2002,-52.3144,115.3657,14,1,1,AA,2002-03,December,5.0,8035,573.93,114.7857,3.93,33.84,5.64,,237.96,4.24,0.0,1507.6,SAF-PF,3
83e590fffffffff,2006,-51.718,114.5299,1,1,1,AA,2005-06,March,5.0,36,36.0,7.2,4.09,33.86,,,1369.1,5.38,0.0,1507.6,SAF-PF,3
83e590fffffffff,2011,-52.6338,115.9261,3,1,1,AA,2010-11,February,5.0,109,36.33,7.2667,4.6,33.81,0.6,1.0,477.73,5.33,0.0,1507.6,SAF-PF,3
83e591fffffffff,2000,-52.8336,112.9881,1,1,1,AA,1999-00,February,4.964,30,30.0,6.0435,3.43,33.86,8.54,,29.26,4.71,0.0,1444.4,PF-SACCF,4
83e591fffffffff,2002,-52.7133,113.7108,12,1,1,AA,2002-03,December,5.0,5096,424.67,84.9333,3.53,33.83,2.49,,692.93,4.06,0.0,1444.4,PF-SACCF,4
83e591fffffffff,2004,-53.4708,114.5352,2,1,1,AA,2003-04,February,5.0,117,58.5,11.7,4.79,33.45,0.23,,1138.86,4.35,0.0,1444.4,PF-SACCF,4
83e591fffffffff,2006,-53.1672,113.4023,6,1,1,AA,2006-07,November,4.988,1113,185.5,37.1128,2.29,33.9,0.86,,1206.53,2.33,0.0,1444.4,PF-SACCF,4
83e591fffffffff,2011,-53.2935,114.5091,7,1,1,AA,2010-11,February,5.0,178,25.43,5.0857,4.59,33.84,0.3,0.0,1575.69,4.64,0.0,1444.4,PF-SACCF,4
83e591fffffffff,2017,-53.4494,114.328,6,1,1,AA,2017-18,November,5.0,1389,231.5,46.3,1.84,33.87,194.75,0.0,9.84,2.28,0.0,1444.4,PF-SACCF,4
83e591fffffffff,2019,-53.3229,114.1281,11,1,1,AA,2019-20,October,5.0,1625,147.73,29.5455,2.1,33.86,146.66,0.73,546.24,1.97,0.0,1444.4,PF-SACCF,4
83e592fffffffff,2006,-51.6104,115.0385,7,1,1,AA,2005-06,March,5.0,373,53.29,10.6571,4.31,33.87,,,1401.35,5.49,0.0,1584.3,SAF-PF,3
83e593fffffffff,2002,-52.3688,113.018,2,1,1,AA,2001-02,March,5.08,150,75.0,14.9535,4.49,33.78,14.54,,2.53,4.71,0.0,1496.2,PF-SACCF,4
83e593fffffffff,2006,-51.9396,113.5012,15,2,1,AA,2005-06,March,5.035,629,41.93,8.3226,4.24,33.86,0.19,,663.93,4.98,0.0,1496.2,SAF-PF,3
83e594fffffffff,1999,-52.985,117.5925,4,1,1,AA,1999-00,October,5.0,215,53.75,10.75,3.08,33.93,7.09,,0.0,2.48,0.0,1458.1,SAF-PF,3
83e594fffffffff,2002,-52.1864,116.7678,6,2,1,AA,2002-03,December;November,5.0,3646,607.67,121.5333,4.19,33.87,9.71,,133.61,4.44,0.0,1458.1,SAF-PF,3
83e594fffffffff,2004,-52.7226,117.24,13,1,1,AA,2003-04,February,5.0,3728,286.77,57.3538,5.02,33.37,13.06,,26.13,4.99,0.0,1458.1,SAF-PF,3
83e594fffffffff,2005,-52.9944,117.3458,9,1,1,AA,2004-05,February,5.0,1677,186.33,37.2667,5.83,33.77,1.65,,0.33,4.89,0.0,1458.1,SAF-PF,3
83e594fffffffff,2011,-52.2546,116.811,13,1,1,AA,2010-11,February,5.0,1849,142.23,28.4462,4.86,33.85,1.36,0.77,61.44,5.45,0.0,1458.1,SAF-PF,3
83e594fffffffff,2017,-52.5682,117.1542,14,1,1,AA,2017-18,November,5.0,2362,168.71,33.7429,3.24,33.87,194.83,0.0,528.29,3.37,0.0,1458.1,SAF-PF,3
83e594fffffffff,2019,-52.5478,117.1219,15,1,1,AA,2019-20,October,5.0,2180,145.33,29.0667,2.98,33.84,196.89,0.6,325.68,3.01,0.0,1458.1,SAF-PF,3
83e595fffffffff,1998,-53.7566,116.004,10,1,1,AA,1997-98,January,4.789,2010,201.0,41.9712,4.77,33.81,33.51,,1.92,5.05,0.0,1355.0,PF-SACCF,4
83e595fffffffff,1999,-53.4038,115.8058,14,1,1,AA,1999-00,October,5.0,275,19.64,3.9286,2.28,33.91,5.4,,514.54,1.96,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2001,-53.7485,116.0306,10,1,1,AA,2000-01,January,5.0,3527,352.7,70.54,4.96,,16.49,,2.69,5.29,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2002,-53.5754,115.9764,16,2,1,AA,2001-02;2002-03,February;November,5.0,1604,100.25,20.05,3.83,33.88,8.42,,740.7,3.17,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2003,-53.6663,115.9204,11,1,1,AA,2003-04,November,5.0,2436,221.45,44.2909,,,12.74,,58.85,2.61,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2004,-53.1828,115.5379,14,1,1,AA,2003-04,February,5.0,1668,119.14,23.8286,4.7,33.45,0.83,,801.9,4.49,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2005,-53.408,115.8262,15,1,1,AA,2004-05,February,5.0,1632,108.8,21.76,5.83,33.82,1.84,,0.02,4.62,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2007,-53.7245,115.9639,10,2,1,AA,2006-07,February,5.212,1818,181.8,34.9963,5.29,33.8,0.9,,3.79,4.65,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2010,-53.7931,116.0788,8,1,1,AA,2009-10,February,5.0,1182,147.75,29.55,5.13,33.68,9.5,0.0,31.32,5.03,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2011,-52.8956,115.3029,8,1,1,AA,2010-11,February,5.0,275,34.38,6.875,4.69,33.84,0.36,0.38,1043.49,5.17,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2015,-53.7386,116.0206,9,2,1,AA,2014-15,February,5.221,914,101.56,18.6979,4.7,33.79,750.39,0.0,688.16,4.87,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2017,-53.0839,115.5004,13,1,1,AA,2017-18,November,5.0,2544,195.69,39.1385,2.24,33.84,129.52,0.0,524.48,2.68,0.0,1355.0,PF-SACCF,4
83e595fffffffff,2019,-52.9768,115.4848,10,2,1,AA,2019-20,October,5.059,1167,116.7,23.1606,2.72,33.85,131.48,0.0,1184.55,2.51,0.0,1355.0,PF-SACCF,4
83e596fffffffff,2002,-51.7221,117.2135,6,2,1,AA,2001-02;2002-03,December;March,5.0,2480,413.33,82.6667,5.0,33.88,6.21,,261.36,5.4,0.0,1594.8,SAF-PF,3
83e596fffffffff,2006,-51.3,116.4227,15,1,1,AA,2005-06,March,5.0,737,49.13,9.8267,5.01,33.88,0.06,,715.45,5.69,0.0,1594.8,SAF-PF,3
83e598fffffffff,1999,-53.393,109.9931,12,1,1,SH,1999-00,December,5.0,2369,197.42,39.4833,2.77,33.87,10.94,,,3.03,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2000,-53.4429,110.6485,14,1,1,AA,1999-00,February,4.964,1014,72.43,14.5908,2.8,33.86,15.62,,10.37,4.0,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2001,-53.378,109.9964,12,1,1,SH,2001-02,December,5.156,6723,560.25,108.6598,3.34,33.44,5.48,,,3.3,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2002,-53.2859,110.3575,37,4,2,AA;SH,2001-02;2002-03,December;March,4.992,12039,325.38,65.1013,3.57,33.95,8.1,,78.98,3.54,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2004,-53.2932,109.8452,10,1,1,SH,2004-05,December,5.0,12560,1256.0,251.2,4.08,33.73,5.1,,,3.5,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2005,-53.4031,109.9626,12,1,1,SH,2005-06,December,5.0,3836,319.67,63.9333,3.78,33.69,2.71,,,2.87,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2006,-53.5461,110.2602,17,3,2,AA;SH,2006-07,December;November,4.975,4183,246.06,49.3966,3.09,33.68,3.49,,0.01,2.72,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2009,-53.3732,110.0047,13,1,1,AA,2008-09,January,5.0,2913,224.08,44.8154,3.34,33.91,0.99,1.0,325.17,4.05,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2010,-53.3897,110.0036,24,2,2,SH2;UM,2010-11,December,5.0,6369,265.38,53.075,3.01,33.88,142.49,,135.62,2.75,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2011,-53.3192,109.9949,23,2,2,SH2;UM,2011-12,December,5.0,4434,192.78,38.5565,2.44,33.76,59.36,0.0,434.88,2.93,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2012,-53.3895,109.9981,26,3,2,SH2;UM,2011-12;2012-13,December;January;March,5.0,7416,285.23,57.0462,3.13,33.77,156.7,0.46,998.6,3.9,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2013,-53.3691,109.998,24,2,2,SH2;UM,2012-13;2013-14,December;January,5.0,9600,400.0,80.0,4.81,33.78,87.38,0.08,245.06,3.87,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2014,-53.3767,109.9998,25,2,2,SH2;UM,2013-14;2014-15,December;January,5.0,5523,220.92,44.184,4.03,33.82,100.41,0.44,179.52,3.68,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2015,-53.3627,109.999,39,3,2,SH2;UM,2014-15;2015-16,December;February;January;March,5.0,10811,277.21,55.441,3.65,33.83,86.3,0.08,131.34,3.81,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2016,-53.3674,109.9985,24,2,2,SH2;UM,2015-16;2016-17,December;January,5.0,7645,318.54,63.7083,4.23,33.78,123.98,1.42,3.77,3.62,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2017,-53.3848,110.0007,26,2,2,SH2;UM,2016-17;2017-18,December;January,5.0,4453,171.27,34.2538,3.74,33.78,75.83,0.0,1411.29,3.59,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2018,-53.3754,109.9952,25,2,2,SH2;UM,2017-18;2018-19,December;January,5.0,3377,135.08,27.016,2.68,33.82,99.98,0.72,241.63,3.06,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2019,-53.3576,110.0003,24,2,2,SH2;UM,2018-19;2019-20,December;January,5.0,7231,301.29,60.2583,3.35,33.79,97.88,0.5,58.32,3.64,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2020,-53.3667,109.998,13,1,1,UM,2019-20,January,5.0,1075,82.69,16.5385,4.48,33.66,0.33,0.0,1265.66,4.56,0.0,1402.4,PF-SACCF,4
83e598fffffffff,2023,-53.3754,110.0036,12,1,1,UM,2022-23,January,5.0,2843,236.92,47.3833,4.88,33.64,1.16,0.58,0.2,3.75,0.0,1402.4,PF-SACCF,4
83e599fffffffff,1999,-54.1424,109.9779,6,1,1,SH,1999-00,December,5.0,1616,269.33,53.8667,2.27,33.88,5.17,,,2.54,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2000,-53.8618,108.9053,13,1,1,AA,1999-00,February,4.964,511,39.31,7.9186,3.13,33.85,4.69,,579.59,3.9,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2001,-54.2978,109.8299,10,1,1,SH,2001-02,December,5.156,7295,729.5,141.4856,3.34,33.41,4.49,,,2.79,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2002,-53.9819,109.2863,20,2,2,AA;SH,2002-03,December,5.0,12009,600.45,120.09,2.91,34.0,7.7,,0.0,2.98,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2004,-54.2054,109.711,12,1,1,SH,2004-05,December,5.0,6538,544.83,108.9667,3.69,33.73,3.08,,,3.16,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2005,-54.1523,109.9802,6,1,1,SH,2005-06,December,5.0,948,158.0,31.6,3.4,33.69,1.01,,,2.41,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2006,-54.2409,109.4974,24,2,2,AA;SH,2006-07,December;November,5.0,6467,269.46,53.8917,2.42,33.77,3.22,,2.98,2.2,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2009,-54.1116,109.3202,18,2,2,AA;SH2,2008-09;2009-10,December;January,5.0,5076,282.0,56.4,2.55,33.91,235.67,1.0,0.09,3.0,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2010,-54.119,109.9809,11,2,2,SH2;UM,2010-11,December,5.0,2443,222.09,44.4182,2.32,33.89,133.96,,247.46,2.29,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2011,-54.1136,109.9975,5,1,1,SH2,2011-12,December,5.0,438,87.6,17.52,2.12,33.7,74.37,0.0,,2.44,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2012,-54.0883,109.9912,17,3,2,SH2;UM,2011-12;2012-13,December;January;March,5.0,3668,215.76,43.1529,2.79,33.8,111.25,0.29,1340.07,3.6,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2013,-54.0974,110.0064,11,2,2,SH2;UM,2012-13;2013-14,December;January,5.0,4210,382.73,76.5455,4.9,33.77,90.41,0.45,997.39,3.59,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2014,-54.105,110.0028,10,2,2,SH2;UM,2013-14;2014-15,December;January,5.0,4815,481.5,96.3,3.94,33.81,42.46,0.0,0.26,3.35,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2015,-54.1124,109.9979,15,3,2,SH2;UM,2014-15;2015-16,December;February;January,5.0,3459,230.6,46.12,3.48,33.83,86.44,0.33,0.3,3.5,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2016,-54.0964,110.0042,11,2,2,SH2;UM,2015-16;2016-17,December;January,5.0,3433,312.09,62.4182,3.99,33.79,117.09,1.0,0.27,3.2,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2017,-54.1345,110.0077,10,2,2,SH2;UM,2016-17;2017-18,December;January,5.0,1238,123.8,24.76,3.66,33.77,73.75,0.0,1333.92,3.13,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2018,-54.1048,110.0021,10,2,2,SH2;UM,2017-18;2018-19,December;January,5.0,1247,124.7,24.94,2.82,33.83,118.02,0.9,528.19,2.65,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2019,-54.3129,109.662,22,3,3,AA;SH2;UM,2018-19;2019-20,December;January;November,5.0,6287,285.77,57.1545,2.06,33.85,139.06,0.55,266.71,2.53,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2020,-54.1163,110.0026,5,1,1,UM,2019-20,January,5.0,412,82.4,16.48,3.59,33.69,0.38,0.0,850.93,4.19,0.0,1319.2,PF-SACCF,4
83e599fffffffff,2023,-54.0833,110.0025,5,1,1,UM,2022-23,January,5.0,1172,234.4,46.88,4.83,33.62,0.98,0.0,0.36,3.32,0.0,1319.2,PF-SACCF,4
83e59afffffffff,1999,-52.3106,109.9852,14,1,1,SH,1999-00,December,5.0,4255,303.93,60.7857,3.39,33.86,11.76,,,3.75,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2001,-52.2613,109.9988,14,1,1,SH,2001-02,December,5.156,5305,378.93,73.4927,4.41,33.43,5.7,,,4.01,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2002,-52.2712,109.9701,15,1,1,SH,2002-03,December,5.0,3061,204.07,40.8133,4.15,34.16,5.68,,,3.8,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2004,-52.2574,110.0366,15,1,1,SH,2004-05,December,5.0,17730,1182.0,236.4,4.15,33.75,5.21,,,4.16,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2005,-52.2778,109.964,15,1,1,SH,2005-06,December,5.0,7156,477.07,95.4133,3.85,33.69,2.88,,,3.63,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2006,-52.4522,110.1282,24,2,2,AA;SH,2005-06;2006-07,December;March,5.0,9382,390.92,78.1833,4.0,33.66,3.67,,0.0,3.92,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2009,-52.2249,109.8804,25,3,2,AA;SH2,2008-09;2009-10,December;January,5.088,5454,218.16,43.0764,3.49,33.9,67.68,0.62,586.88,4.38,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2010,-52.2663,110.0561,30,2,2,SH2;UM,2010-11,December,5.0,8784,292.8,58.56,3.72,33.88,131.32,,11.66,3.47,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2011,-52.2604,109.9913,28,2,2,SH2;UM,2011-12,December,5.0,10273,366.89,73.3786,3.23,33.77,69.96,0.0,1.06,3.65,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2012,-52.2849,110.0056,28,2,1,SH2,2011-12;2012-13,December;March,5.0,10038,358.5,71.7,3.74,33.76,164.36,0.71,,4.49,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2013,-52.286,110.0064,28,2,2,SH2;UM,2012-13;2013-14,December;January,5.0,13877,495.61,99.1214,5.72,33.77,44.62,0.57,0.33,4.5,0.0,1522.8,PF-SACCF,4
83e59afffffffff,2014,-52.2725,110.0032,28,2,2,SH2;UM,2013-14;2014-15,December;January,5.0,2185,78.04,15.6071,4.64,33.81,134.82,0.5,1393.51,4.39,0.0,1522.8,PF-SACCF,4
