Segment_ID,Salp_abundance,Euph_abundance,SalpEuph_diff
UM_318.0_21-Jan-2006_14:50,0,1,-1
UM_318.0_21-Jan-2006_15:09,0,0,0
UM_318.0_21-Jan-2006_15:28,0,0,0
UM_318.0_21-Jan-2006_15:47,0,0,0
UM_318.0_21-Jan-2006_16:07,0,0,0
UM_318.0_21-Jan-2006_16:26,0,1,-1
UM_318.0_21-Jan-2006_16:44,0,2,-2
UM_318.0_21-Jan-2006_17:04,0,3,-3
UM_318.0_21-Jan-2006_17:24,0,7,-7
UM_318.0_21-Jan-2006_17:42,0,7,-7
UM_318.0_21-Jan-2006_18:04,0,5,-5
UM_318.0_21-Jan-2006_18:25,0,0,0
UM_319.0_21-Jan-2006_21:24,0,6,-6
UM_319.0_21-Jan-2006_21:43,0,4,-4
UM_319.0_21-Jan-2006_22:03,0,9,-9
UM_319.0_21-Jan-2006_22:22,0,8,-8
UM_319.0_21-Jan-2006_22:40,0,7,-7
UM_319.0_21-Jan-2006_23:00,0,3,-3
UM_319.0_21-Jan-2006_23:19,0,4,-4
UM_319.0_21-Jan-2006_23:37,0,7,-7
UM_319.0_21-Jan-2006_23:56,0,19,-19
UM_319.0_22-Jan-2006_00:15,0,30,-30
UM_319.0_22-Jan-2006_00:34,0,34,-34
UM_319.0_22-Jan-2006_00:52,0,3,-3
UM_319.0_22-Jan-2006_01:11,0,4,-4
UM_319.0_22-Jan-2006_01:29,0,1,-1
UM_319.0_22-Jan-2006_01:49,0,1,-1
UM_319.0_22-Jan-2006_02:07,0,1,-1
UM_319.0_22-Jan-2006_02:26,0,0,0
UM_319.0_22-Jan-2006_02:45,0,0,0
UM_319.0_22-Jan-2006_03:03,0,0,0
UM_319.0_22-Jan-2006_03:22,0,0,0
UM_319.0_22-Jan-2006_03:41,0,0,0
UM_319.0_22-Jan-2006_03:59,0,0,0
UM_319.0_22-Jan-2006_04:18,0,0,0
UM_319.0_22-Jan-2006_04:36,0,0,0
UM_319.0_22-Jan-2006_04:54,0,0,0
UM_319.0_22-Jan-2006_05:22,0,0,0
UM_320.0_22-Jan-2006_06:56,0,0,0
UM_320.0_22-Jan-2006_07:14,0,0,0
UM_320.0_22-Jan-2006_07:33,0,0,0
UM_320.0_22-Jan-2006_07:52,0,0,0
UM_320.0_22-Jan-2006_08:11,0,0,0
UM_320.0_22-Jan-2006_08:29,0,0,0
UM_320.0_22-Jan-2006_08:47,0,0,0
UM_320.0_22-Jan-2006_09:06,0,0,0
UM_320.0_22-Jan-2006_09:24,0,0,0
UM_320.0_22-Jan-2006_09:42,0,0,0
UM_320.0_22-Jan-2006_10:00,0,0,0
UM_320.0_22-Jan-2006_10:19,0,0,0
UM_320.0_22-Jan-2006_10:37,0,0,0
UM_320.0_22-Jan-2006_10:56,0,0,0
UM_320.0_22-Jan-2006_11:14,0,0,0
UM_320.0_22-Jan-2006_11:33,0,0,0
UM_320.0_22-Jan-2006_11:52,0,0,0
UM_320.0_22-Jan-2006_12:10,0,0,0
UM_320.0_22-Jan-2006_12:29,0,0,0
UM_320.0_22-Jan-2006_12:48,0,0,0
UM_320.0_22-Jan-2006_13:06,0,0,0
UM_320.0_22-Jan-2006_13:24,0,2,-2
UM_320.0_22-Jan-2006_13:44,0,0,0
UM_320.0_22-Jan-2006_14:03,0,0,0
UM_320.0_22-Jan-2006_14:22,0,0,0
UM_320.0_22-Jan-2006_14:40,0,0,0
UM_320.0_22-Jan-2006_14:59,0,0,0
UM_320.0_22-Jan-2006_15:19,0,0,0
UM_320.0_22-Jan-2006_15:39,0,0,0
UM_320.0_22-Jan-2006_15:59,0,0,0
UM_320.0_22-Jan-2006_16:19,0,0,0
UM_320.0_22-Jan-2006_16:40,0,2,-2
UM_320.0_22-Jan-2006_17:00,0,11,-11
UM_320.0_22-Jan-2006_17:19,0,2,-2
UM_320.0_22-Jan-2006_17:54,0,4,-4
UM_321.0_22-Jan-2006_20:57,0,1,-1
UM_321.0_22-Jan-2006_21:18,0,1,-1
UM_321.0_22-Jan-2006_21:35,0,0,0
UM_321.0_22-Jan-2006_21:54,0,1,-1
UM_321.0_22-Jan-2006_22:13,0,1,-1
UM_321.0_22-Jan-2006_22:33,0,1,-1
UM_321.0_22-Jan-2006_22:53,0,5,-5
UM_321.0_22-Jan-2006_23:12,0,18,-18
UM_321.0_22-Jan-2006_23:32,0,8,-8
UM_321.0_22-Jan-2006_23:52,1,10,-9
UM_321.0_23-Jan-2006_00:10,0,17,-17
UM_321.0_23-Jan-2006_00:29,0,6,-6
UM_321.0_23-Jan-2006_00:49,0,0,0
UM_321.0_23-Jan-2006_01:09,0,1,-1
UM_321.0_23-Jan-2006_01:28,0,0,0
UM_321.0_23-Jan-2006_01:47,0,0,0
UM_321.0_23-Jan-2006_02:08,0,0,0
UM_321.0_23-Jan-2006_02:27,0,0,0
UM_321.0_23-Jan-2006_02:47,0,2,-2
UM_321.0_23-Jan-2006_03:06,0,0,0
UM_321.0_23-Jan-2006_03:26,0,1,-1
UM_321.0_23-Jan-2006_03:45,0,0,0
UM_321.0_23-Jan-2006_04:04,0,0,0
UM_321.0_23-Jan-2006_04:25,0,0,0
UM_321.0_23-Jan-2006_04:44,0,0,0
UM_321.0_23-Jan-2006_05:02,0,0,0
UM_321.0_23-Jan-2006_05:22,0,0,0
UM_321.0_23-Jan-2006_05:42,0,0,0
UM_321.0_23-Jan-2006_06:01,0,0,0
UM_321.0_23-Jan-2006_06:22,0,0,0
UM_321.0_23-Jan-2006_06:42,0,0,0
UM_321.0_23-Jan-2006_07:03,0,0,0
UM_321.0_23-Jan-2006_07:21,0,0,0
UM_321.0_23-Jan-2006_07:40,0,0,0
UM_321.0_23-Jan-2006_08:00,0,0,0
UM_322.0_23-Jan-2006_08:29,0,0,0
UM_322.0_23-Jan-2006_08:50,0,0,0
UM_322.0_23-Jan-2006_09:10,0,0,0
UM_322.0_23-Jan-2006_09:31,0,1,-1
UM_322.0_23-Jan-2006_09:51,0,0,0
UM_322.0_23-Jan-2006_10:11,0,0,0
UM_322.0_23-Jan-2006_10:32,0,0,0
UM_322.0_23-Jan-2006_10:52,0,0,0
UM_322.0_23-Jan-2006_11:11,0,2,-2
UM_322.0_23-Jan-2006_11:31,0,1,-1
UM_322.0_23-Jan-2006_11:50,0,1,-1
UM_322.0_23-Jan-2006_12:10,0,1,-1
UM_322.0_23-Jan-2006_12:29,0,32,-32
UM_322.0_23-Jan-2006_13:03,0,41,-41
UM_323.0_23-Jan-2006_13:42,0,8,-8
UM_323.0_23-Jan-2006_14:00,0,26,-26
UM_323.0_23-Jan-2006_14:20,0,40,-40
UM_323.0_23-Jan-2006_14:38,1,5,-4
UM_323.0_23-Jan-2006_14:58,0,8,-8
UM_323.0_23-Jan-2006_15:16,0,3,-3
UM_323.0_23-Jan-2006_15:37,0,7,-7
UM_323.0_23-Jan-2006_15:56,0,7,-7
UM_323.0_23-Jan-2006_16:28,0,9,-9
UM_324.0_23-Jan-2006_20:45,2,4,-2
UM_324.0_23-Jan-2006_21:13,0,8,-8
UM_324.0_23-Jan-2006_21:33,0,16,-16
UM_324.0_23-Jan-2006_21:52,0,10,-10
UM_324.0_23-Jan-2006_22:12,0,8,-8
UM_324.0_23-Jan-2006_22:32,0,7,-7
UM_324.0_23-Jan-2006_22:51,0,34,-34
UM_324.0_23-Jan-2006_23:11,0,23,-23
UM_324.0_23-Jan-2006_23:30,0,4,-4
UM_324.0_23-Jan-2006_23:50,0,5,-5
UM_324.0_24-Jan-2006_00:10,0,0,0
UM_324.0_24-Jan-2006_00:29,0,2,-2
UM_324.0_24-Jan-2006_00:47,0,0,0
UM_324.0_24-Jan-2006_01:06,0,1,-1
UM_324.0_24-Jan-2006_01:26,1,0,1
UM_324.0_24-Jan-2006_01:44,1,0,1
UM_324.0_24-Jan-2006_02:04,1,0,1
UM_324.0_24-Jan-2006_02:23,0,0,0
UM_324.0_24-Jan-2006_02:43,1,0,1
UM_324.0_24-Jan-2006_03:02,0,0,0
UM_324.0_24-Jan-2006_03:21,1,0,1
UM_324.0_24-Jan-2006_03:40,0,0,0
UM_324.0_24-Jan-2006_03:59,1,0,1
UM_324.0_24-Jan-2006_04:19,0,0,0
UM_324.0_24-Jan-2006_04:37,0,0,0
UM_324.0_24-Jan-2006_04:57,0,0,0
UM_324.0_24-Jan-2006_05:15,0,0,0
UM_324.0_24-Jan-2006_05:34,0,0,0
UM_324.0_24-Jan-2006_06:03,0,0,0
UM_325.0_24-Jan-2006_09:54,0,0,0
UM_325.0_24-Jan-2006_10:15,0,0,0
UM_325.0_24-Jan-2006_10:35,0,0,0
UM_325.0_24-Jan-2006_10:55,0,0,0
UM_325.0_24-Jan-2006_11:15,0,0,0
UM_325.0_24-Jan-2006_11:35,0,1,-1
UM_325.0_24-Jan-2006_11:55,0,0,0
UM_325.0_24-Jan-2006_12:16,0,1,-1
UM_325.0_24-Jan-2006_12:36,0,1,-1
UM_325.0_24-Jan-2006_12:56,0,23,-23
UM_325.0_24-Jan-2006_13:15,0,35,-35
UM_325.0_24-Jan-2006_13:35,0,15,-15
UM_325.0_24-Jan-2006_13:54,0,21,-21
UM_325.0_24-Jan-2006_14:14,0,12,-12
UM_325.0_24-Jan-2006_14:34,0,12,-12
UM_325.0_24-Jan-2006_14:54,0,7,-7
UM_325.0_24-Jan-2006_15:14,0,7,-7
UM_325.0_24-Jan-2006_15:34,0,7,-7
UM_325.0_24-Jan-2006_16:00,0,7,-7
UM_326.0_24-Jan-2006_20:51,0,5,-5
UM_326.0_24-Jan-2006_21:22,0,1,-1
UM_326.0_24-Jan-2006_21:45,0,1,-1
UM_326.0_24-Jan-2006_22:06,0,2,-2
UM_326.0_24-Jan-2006_22:28,0,5,-5
UM_326.0_24-Jan-2006_22:49,0,12,-12
UM_326.0_24-Jan-2006_23:10,0,3,-3
UM_326.0_24-Jan-2006_23:31,0,7,-7
UM_326.0_24-Jan-2006_23:53,0,3,-3
UM_326.0_25-Jan-2006_00:14,0,4,-4
UM_326.0_25-Jan-2006_00:35,0,8,-8
UM_326.0_25-Jan-2006_00:56,0,5,-5
UM_326.0_25-Jan-2006_01:17,0,1,-1
UM_326.0_25-Jan-2006_01:37,0,3,-3
UM_326.0_25-Jan-2006_01:58,0,0,0
UM_326.0_25-Jan-2006_02:19,0,1,-1
UM_326.0_25-Jan-2006_02:40,0,0,0
UM_326.0_25-Jan-2006_03:00,0,1,-1
UM_326.0_25-Jan-2006_03:22,0,0,0
UM_326.0_25-Jan-2006_03:48,0,1,-1
UM_326.0_25-Jan-2006_04:14,0,1,-1
UM_326.0_25-Jan-2006_04:37,0,0,0
UM_326.0_25-Jan-2006_05:01,0,0,0
UM_326.0_25-Jan-2006_05:23,0,0,0
UM_326.0_25-Jan-2006_05:44,0,0,0
UM_326.0_25-Jan-2006_06:06,0,0,0
UM_326.0_25-Jan-2006_06:27,0,0,0
UM_326.0_25-Jan-2006_06:48,0,0,0
UM_326.0_25-Jan-2006_07:08,0,0,0
UM_326.0_25-Jan-2006_07:29,0,0,0
UM_326.0_25-Jan-2006_07:50,0,1,-1
UM_326.0_25-Jan-2006_08:10,0,1,-1
UM_326.0_25-Jan-2006_08:32,0,1,-1
UM_326.0_25-Jan-2006_08:54,0,1,-1
UM_326.0_25-Jan-2006_09:15,0,5,-5
UM_326.0_25-Jan-2006_09:37,0,1,-1
UM_326.0_25-Jan-2006_09:59,0,0,0
UM_326.0_25-Jan-2006_10:20,0,2,-2
UM_326.0_25-Jan-2006_10:42,0,3,-3
UM_326.0_25-Jan-2006_11:04,0,4,-4
UM_326.0_25-Jan-2006_11:26,0,1,-1
UM_326.0_25-Jan-2006_11:48,0,3,-3
UM_326.0_25-Jan-2006_12:10,0,2,-2
UM_326.0_25-Jan-2006_12:31,0,5,-5
UM_326.0_25-Jan-2006_12:52,0,1,-1
UM_326.0_25-Jan-2006_13:14,0,2,-2
UM_326.0_25-Jan-2006_13:35,0,3,-3
UM_326.0_25-Jan-2006_13:56,0,2,-2
UM_326.0_25-Jan-2006_14:18,0,4,-4
UM_326.0_25-Jan-2006_14:40,0,3,-3
UM_326.0_25-Jan-2006_15:23,0,11,-11
UM_327.0_25-Jan-2006_21:04,0,1,-1
UM_327.0_25-Jan-2006_21:27,0,0,0
UM_327.0_25-Jan-2006_21:46,0,3,-3
UM_327.0_25-Jan-2006_22:07,0,2,-2
UM_327.0_25-Jan-2006_22:28,0,0,0
UM_327.0_25-Jan-2006_22:48,0,1,-1
UM_327.0_25-Jan-2006_23:09,0,4,-4
UM_327.0_25-Jan-2006_23:29,0,3,-3
UM_327.0_25-Jan-2006_23:49,0,0,0
UM_327.0_26-Jan-2006_00:08,0,0,0
UM_327.0_26-Jan-2006_00:28,0,1,-1
UM_327.0_26-Jan-2006_00:48,0,0,0
UM_327.0_26-Jan-2006_01:08,0,0,0
UM_327.0_26-Jan-2006_01:28,0,0,0
UM_327.0_26-Jan-2006_01:48,0,0,0
UM_327.0_26-Jan-2006_02:09,0,1,-1
UM_327.0_26-Jan-2006_02:37,0,0,0
TA_328.0_30-Jan-2006_03:29,0,24,-24
TA_328.0_30-Jan-2006_03:53,0,9,-9
TA_328.0_30-Jan-2006_04:16,0,4,-4
TA_328.0_30-Jan-2006_04:40,0,1,-1
TA_328.0_30-Jan-2006_05:03,0,5,-5
TA_328.0_30-Jan-2006_05:26,0,7,-7
TA_328.0_30-Jan-2006_05:49,1,13,-12
TA_328.0_30-Jan-2006_06:12,1,6,-5
TA_328.0_30-Jan-2006_06:35,1,4,-3
TA_328.0_30-Jan-2006_07:00,2,1,1
TA_328.0_30-Jan-2006_07:25,1,3,-2
TA_328.0_30-Jan-2006_07:49,0,1,-1
TA_328.0_30-Jan-2006_08:12,0,1,-1
TA_328.0_30-Jan-2006_08:34,0,0,0
TA_328.0_30-Jan-2006_08:56,5,2,3
TA_328.0_30-Jan-2006_09:18,8,0,8
TA_328.0_30-Jan-2006_09:40,5,0,5
TA_328.0_30-Jan-2006_10:01,16,0,16
TA_328.0_30-Jan-2006_10:23,9,0,9
TA_328.0_30-Jan-2006_10:46,8,1,7
TA_328.0_30-Jan-2006_11:08,6,0,6
TA_328.0_30-Jan-2006_11:29,3,0,3
TA_328.0_30-Jan-2006_11:51,2,1,1
TA_328.0_30-Jan-2006_12:14,2,2,0
TA_328.0_30-Jan-2006_12:36,1,7,-6
TA_328.0_30-Jan-2006_12:59,0,9,-9
TA_328.0_30-Jan-2006_13:21,0,10,-10
TA_328.0_30-Jan-2006_13:43,0,4,-4
TA_328.0_30-Jan-2006_14:05,0,2,-2
TA_328.0_30-Jan-2006_14:28,0,1,-1
TA_328.0_30-Jan-2006_14:51,0,5,-5
TA_328.0_30-Jan-2006_15:15,1,4,-3
TA_328.0_30-Jan-2006_15:38,0,7,-7
TA_328.0_30-Jan-2006_16:01,0,2,-2
TA_328.0_30-Jan-2006_16:24,0,5,-5
TA_328.0_30-Jan-2006_16:48,0,1,-1
TA_328.0_30-Jan-2006_17:11,0,1,-1
TA_328.0_30-Jan-2006_17:35,0,0,0
TA_328.0_30-Jan-2006_17:59,0,1,-1
TA_328.0_30-Jan-2006_18:23,0,1,-1
TA_328.0_30-Jan-2006_18:46,0,0,0
TA_328.0_30-Jan-2006_19:09,0,0,0
TA_328.0_30-Jan-2006_19:33,0,1,-1
TA_328.0_30-Jan-2006_19:57,0,0,0
TA_328.0_30-Jan-2006_20:20,0,1,-1
TA_328.0_30-Jan-2006_20:44,0,0,0
TA_328.0_30-Jan-2006_21:07,0,0,0
TA_328.0_30-Jan-2006_21:30,0,0,0
TA_328.0_30-Jan-2006_21:53,0,0,0
TA_328.0_30-Jan-2006_22:15,0,0,0
TA_328.0_30-Jan-2006_22:38,0,0,0
TA_328.0_30-Jan-2006_23:01,0,0,0
TA_328.0_30-Jan-2006_23:23,0,0,0
TA_328.0_30-Jan-2006_23:46,0,0,0
TA_328.0_31-Jan-2006_00:12,0,0,0
TA_328.0_31-Jan-2006_00:33,0,0,0
TA_328.0_31-Jan-2006_00:54,0,0,0
TA_328.0_31-Jan-2006_01:17,0,0,0
TA_328.0_31-Jan-2006_01:39,0,0,0
TA_328.0_31-Jan-2006_02:02,0,0,0
TA_328.0_31-Jan-2006_02:24,0,0,0
TA_328.0_31-Jan-2006_02:47,0,0,0
TA_328.0_31-Jan-2006_03:10,0,0,0
TA_328.0_31-Jan-2006_03:33,0,3,-3
TA_328.0_31-Jan-2006_03:55,0,0,0
TA_328.0_31-Jan-2006_04:18,0,1,-1
TA_328.0_31-Jan-2006_04:41,0,2,-2
TA_328.0_31-Jan-2006_05:05,0,1,-1
TA_328.0_31-Jan-2006_05:28,1,0,1
TA_328.0_31-Jan-2006_05:51,0,3,-3
TA_328.0_31-Jan-2006_06:15,0,4,-4
TA_328.0_31-Jan-2006_06:39,0,4,-4
TA_328.0_31-Jan-2006_07:03,0,3,-3
TA_328.0_31-Jan-2006_07:28,0,5,-5
TA_328.0_31-Jan-2006_07:54,0,3,-3
TA_328.0_31-Jan-2006_08:20,0,5,-5
TA_328.0_31-Jan-2006_08:45,0,1,-1
TA_328.0_31-Jan-2006_09:11,0,2,-2
TA_328.0_31-Jan-2006_09:38,0,2,-2
TA_328.0_31-Jan-2006_10:04,0,3,-3
TA_328.0_31-Jan-2006_10:30,0,1,-1
TA_328.0_31-Jan-2006_10:57,0,0,0
TA_328.0_31-Jan-2006_11:23,0,3,-3
TA_328.0_31-Jan-2006_11:50,0,1,-1
TA_328.0_31-Jan-2006_12:15,0,0,0
TA_329.0_31-Jan-2006_13:16,0,6,-6
TA_329.0_31-Jan-2006_13:44,0,4,-4
TA_329.0_31-Jan-2006_14:12,0,7,-7
TA_329.0_31-Jan-2006_14:40,0,6,-6
TA_329.0_31-Jan-2006_15:08,0,3,-3
TA_329.0_31-Jan-2006_15:37,0,2,-2
TA_329.0_31-Jan-2006_16:05,0,0,0
TA_329.0_31-Jan-2006_16:34,0,1,-1
TA_329.0_31-Jan-2006_17:02,0,1,-1
TA_329.0_31-Jan-2006_17:32,0,3,-3
TA_329.0_31-Jan-2006_18:02,0,0,0
TA_329.0_31-Jan-2006_18:32,0,0,0
TA_329.0_31-Jan-2006_19:01,0,0,0
TA_329.0_31-Jan-2006_19:31,0,0,0
TA_329.0_31-Jan-2006_20:00,0,0,0
TA_329.0_31-Jan-2006_20:28,0,0,0
TA_329.0_31-Jan-2006_20:57,0,0,0
TA_329.0_31-Jan-2006_21:24,0,0,0
TA_329.0_31-Jan-2006_21:51,0,0,0
TA_329.0_31-Jan-2006_22:17,0,0,0
TA_329.0_31-Jan-2006_22:43,0,0,0
TA_329.0_31-Jan-2006_23:09,0,0,0
TA_329.0_31-Jan-2006_23:34,0,0,0
TA_329.0_01-Feb-2006_00:00,0,0,0
TA_329.0_01-Feb-2006_00:25,0,0,0
TA_329.0_01-Feb-2006_00:51,0,0,0
TA_329.0_01-Feb-2006_01:17,0,1,-1
TA_329.0_01-Feb-2006_01:42,0,1,-1
TA_329.0_01-Feb-2006_02:07,0,0,0
TA_329.0_01-Feb-2006_02:32,0,0,0
TA_329.0_01-Feb-2006_02:57,0,1,-1
TA_329.0_01-Feb-2006_03:22,0,0,0
TA_329.0_01-Feb-2006_03:47,0,0,0
TA_329.0_01-Feb-2006_04:14,0,0,0
TA_329.0_01-Feb-2006_04:41,0,2,-2
TA_329.0_01-Feb-2006_05:08,0,1,-1
TA_329.0_01-Feb-2006_05:35,0,2,-2
TA_329.0_01-Feb-2006_06:02,0,2,-2
TA_329.0_01-Feb-2006_06:30,0,1,-1
TA_329.0_01-Feb-2006_06:58,0,1,-1
TA_329.0_01-Feb-2006_07:25,0,2,-2
TA_329.0_01-Feb-2006_07:53,0,2,-2
TA_329.0_01-Feb-2006_08:22,0,1,-1
TA_329.0_01-Feb-2006_08:51,0,0,0
TA_329.0_01-Feb-2006_09:31,0,1,-1
TA_329.0_01-Feb-2006_10:44,0,1,-1
TA_329.0_01-Feb-2006_12:04,0,2,-2
TA_329.0_01-Feb-2006_13:14,0,0,0
TA_329.0_01-Feb-2006_14:21,0,0,0
TA_329.0_01-Feb-2006_15:23,0,1,-1
TA_329.0_01-Feb-2006_16:24,0,0,0
TA_329.0_01-Feb-2006_17:22,0,0,0
TA_329.0_01-Feb-2006_18:20,0,0,0
TA_329.0_01-Feb-2006_19:15,0,0,0
TA_329.0_01-Feb-2006_20:03,0,0,0
TA_329.0_01-Feb-2006_20:33,0,0,0
TA_329.0_01-Feb-2006_21:03,0,0,0
TA_329.0_01-Feb-2006_21:33,0,0,0
TA_329.0_01-Feb-2006_22:02,0,0,0
TA_329.0_01-Feb-2006_22:32,0,0,0
TA_329.0_01-Feb-2006_23:01,0,0,0
TA_329.0_01-Feb-2006_23:31,0,0,0
TA_329.0_02-Feb-2006_00:00,0,0,0
TA_329.0_02-Feb-2006_00:30,0,0,0
TA_329.0_02-Feb-2006_00:59,0,0,0
TA_329.0_02-Feb-2006_01:29,0,0,0
TA_329.0_02-Feb-2006_02:00,0,1,-1
TA_329.0_02-Feb-2006_02:29,0,0,0
TA_329.0_02-Feb-2006_02:58,0,0,0
TA_329.0_02-Feb-2006_03:28,0,0,0
TA_329.0_02-Feb-2006_03:57,0,0,0
TA_329.0_02-Feb-2006_04:25,0,0,0
TA_329.0_02-Feb-2006_04:54,0,0,0
TA_329.0_02-Feb-2006_05:22,0,0,0
TA_329.0_02-Feb-2006_05:50,0,0,0
TA_329.0_02-Feb-2006_06:17,0,0,0
TA_329.0_02-Feb-2006_06:44,0,1,-1
TA_329.0_02-Feb-2006_07:10,0,1,-1
TA_329.0_02-Feb-2006_07:36,0,1,-1
TA_329.0_02-Feb-2006_08:02,0,1,-1
TA_329.0_02-Feb-2006_08:28,0,2,-2
TA_329.0_02-Feb-2006_08:53,0,1,-1
TA_329.0_02-Feb-2006_09:18,0,1,-1
TA_329.0_02-Feb-2006_09:43,0,1,-1
TA_329.0_02-Feb-2006_10:10,0,3,-3
TA_330.0_02-Feb-2006_10:50,0,2,-2
TA_330.0_02-Feb-2006_11:15,0,1,-1
TA_330.0_02-Feb-2006_11:40,0,0,0
TA_330.0_02-Feb-2006_12:05,0,0,0
TA_330.0_02-Feb-2006_12:30,0,0,0
TA_330.0_02-Feb-2006_12:55,0,1,-1
TA_330.0_02-Feb-2006_13:20,0,0,0
TA_330.0_02-Feb-2006_13:45,0,0,0
TA_330.0_02-Feb-2006_14:09,0,0,0
TA_330.0_02-Feb-2006_14:34,0,0,0
TA_330.0_02-Feb-2006_14:59,0,3,-3
TA_330.0_02-Feb-2006_15:23,0,2,-2
TA_330.0_02-Feb-2006_15:48,0,0,0
TA_330.0_02-Feb-2006_16:12,0,0,0
TA_330.0_02-Feb-2006_16:37,0,1,-1
TA_330.0_02-Feb-2006_17:00,0,1,-1
TA_330.0_02-Feb-2006_17:24,0,0,0
TA_330.0_02-Feb-2006_17:48,0,3,-3
TA_330.0_02-Feb-2006_18:13,0,2,-2
TA_330.0_02-Feb-2006_18:37,0,6,-6
TA_330.0_02-Feb-2006_19:01,0,7,-7
TA_330.0_02-Feb-2006_19:25,0,9,-9
TA_330.0_02-Feb-2006_19:49,0,5,-5
TA_330.0_02-Feb-2006_20:13,0,1,-1
TA_330.0_02-Feb-2006_20:37,0,0,0
TA_330.0_02-Feb-2006_21:02,0,5,-5
TA_330.0_02-Feb-2006_21:26,0,4,-4
TA_330.0_02-Feb-2006_21:50,0,4,-4
TA_330.0_02-Feb-2006_22:13,0,0,0
TA_330.0_02-Feb-2006_22:37,0,1,-1
TA_330.0_02-Feb-2006_23:00,0,0,0
TA_330.0_02-Feb-2006_23:23,0,0,0
TA_330.0_02-Feb-2006_23:47,0,1,-1
TA_330.0_03-Feb-2006_00:10,0,0,0
TA_330.0_03-Feb-2006_00:32,0,0,0
TA_330.0_03-Feb-2006_00:55,0,0,0
TA_330.0_03-Feb-2006_01:18,0,0,0
TA_330.0_03-Feb-2006_01:41,0,0,0
TA_330.0_03-Feb-2006_02:04,0,2,-2
TA_330.0_03-Feb-2006_02:27,0,2,-2
TA_330.0_03-Feb-2006_02:51,0,5,-5
TA_330.0_03-Feb-2006_03:14,0,2,-2
TA_330.0_03-Feb-2006_03:38,0,3,-3
TA_330.0_03-Feb-2006_04:01,0,0,0
TA_330.0_03-Feb-2006_04:24,0,1,-1
TA_330.0_03-Feb-2006_04:46,0,1,-1
TA_330.0_03-Feb-2006_05:09,0,0,0
TA_330.0_03-Feb-2006_05:33,0,1,-1
TA_330.0_03-Feb-2006_05:56,0,0,0
TA_330.0_03-Feb-2006_06:19,0,2,-2
TA_330.0_03-Feb-2006_06:42,0,1,-1
TA_330.0_03-Feb-2006_07:06,0,2,-2
TA_330.0_03-Feb-2006_07:29,0,2,-2
TA_330.0_03-Feb-2006_07:53,0,0,0
TA_330.0_03-Feb-2006_08:17,0,0,0
TA_330.0_03-Feb-2006_08:41,0,0,0
TA_330.0_03-Feb-2006_09:05,0,0,0
TA_330.0_03-Feb-2006_09:29,0,2,-2
TA_330.0_03-Feb-2006_09:52,0,0,0
TA_330.0_03-Feb-2006_10:16,0,8,-8
TA_330.0_03-Feb-2006_10:40,0,3,-3
TA_330.0_03-Feb-2006_11:03,0,2,-2
TA_330.0_03-Feb-2006_11:27,0,6,-6
TA_330.0_03-Feb-2006_11:51,0,6,-6
TA_330.0_03-Feb-2006_12:14,0,1,-1
TA_330.0_03-Feb-2006_12:38,0,5,-5
TA_330.0_03-Feb-2006_13:01,0,2,-2
TA_330.0_03-Feb-2006_13:25,0,1,-1
TA_330.0_03-Feb-2006_13:49,0,5,-5
TA_330.0_03-Feb-2006_14:13,0,5,-5
TA_330.0_03-Feb-2006_14:37,0,5,-5
TA_330.0_03-Feb-2006_15:02,0,4,-4
TA_330.0_03-Feb-2006_15:26,0,5,-5
TA_330.0_03-Feb-2006_15:49,0,2,-2
TA_330.0_03-Feb-2006_16:13,0,5,-5
TA_330.0_03-Feb-2006_16:37,0,3,-3
TA_330.0_03-Feb-2006_17:01,0,8,-8
TA_330.0_03-Feb-2006_17:26,0,6,-6
TA_330.0_03-Feb-2006_17:50,0,1,-1
TA_330.0_03-Feb-2006_18:14,0,0,0
TA_330.0_03-Feb-2006_18:49,0,1,-1
TA_330.0_03-Feb-2006_19:20,0,1,-1
TA_330.0_03-Feb-2006_19:46,0,1,-1
TA_330.0_03-Feb-2006_20:23,0,0,0
TA_331.0_03-Feb-2006_20:59,0,0,0
TA_331.0_03-Feb-2006_21:24,0,0,0
TA_331.0_03-Feb-2006_21:49,0,0,0
TA_331.0_03-Feb-2006_22:14,0,0,0
TA_331.0_03-Feb-2006_22:38,0,0,0
TA_331.0_03-Feb-2006_23:02,0,0,0
TA_331.0_03-Feb-2006_23:26,0,0,0
TA_331.0_03-Feb-2006_23:50,0,0,0
TA_331.0_04-Feb-2006_00:14,0,0,0
TA_331.0_04-Feb-2006_00:39,0,0,0
TA_331.0_04-Feb-2006_01:03,0,0,0
TA_331.0_04-Feb-2006_01:27,0,0,0
TA_331.0_04-Feb-2006_01:52,0,0,0
TA_331.0_04-Feb-2006_02:17,0,0,0
TA_331.0_04-Feb-2006_02:41,0,0,0
TA_331.0_04-Feb-2006_03:07,0,0,0
TA_331.0_04-Feb-2006_03:32,0,1,-1
TA_331.0_04-Feb-2006_03:58,0,0,0
TA_331.0_04-Feb-2006_04:24,0,1,-1
TA_331.0_04-Feb-2006_04:49,0,1,-1
TA_331.0_04-Feb-2006_05:14,0,4,-4
TA_331.0_04-Feb-2006_05:39,0,4,-4
TA_331.0_04-Feb-2006_06:04,0,2,-2
TA_331.0_04-Feb-2006_06:29,0,3,-3
TA_331.0_04-Feb-2006_06:53,0,13,-13
