"individual_id","abbreviated_name","date","decimal_longitude","decimal_latitude","longitude_se","latitude_se"
"4165821","ANPE",2013-01-31 22:49:58,32.3315851196959,-66.7046135525382,0.016751084183201,0.00599832144930259
"4165821","ANPE",2013-01-31 23:49:58,32.4380660733341,-66.8323910534597,0.0125628994013408,0.00489839020520187
"4165821","ANPE",2013-02-01 00:49:58,32.6088033306692,-66.7835713623847,0.0154229740224411,0.00600152080102537
"4165821","ANPE",2013-02-01 01:49:58,32.9307041706292,-66.6280695466344,0.018213335093019,0.00666810492109688
"4165821","ANPE",2013-02-01 02:49:58,32.8384998674204,-66.3593223329734,0.01730022826646,0.00925596254405339
"4165821","ANPE",2013-02-01 03:49:58,32.8671729391294,-66.3738266636897,0.013399185236661,0.0049771594028971
"4165821","ANPE",2013-02-01 04:49:58,32.7958763582424,-66.4736756662651,0.0153898643801404,0.00686526401050277
"4165821","ANPE",2013-02-01 05:49:58,32.6305391125066,-66.4559016700569,0.0115964965053829,0.00506209599232828
"4165821","ANPE",2013-02-01 06:49:58,32.6701469494178,-66.6235589363834,0.0115033598279913,0.00544024147961005
"4165821","ANPE",2013-02-01 07:49:58,32.4761027067194,-66.7007006412873,0.0122159411160726,0.00517544631594378
"4165821","ANPE",2013-02-01 08:49:58,32.2240276185488,-66.870401767568,0.0138481068585677,0.00531352795766248
"4165821","ANPE",2013-02-01 09:49:58,32.6511517987177,-66.8830057890559,0.0155314980052835,0.00446855766598824
"4165821","ANPE",2013-02-01 10:49:58,32.9073878474366,-66.8939927031349,0.0142609962780116,0.00598353666359415
"4165821","ANPE",2013-02-01 11:49:58,33.4567787366825,-66.9859840707446,0.022831058717567,0.00532074373880765
"4165821","ANPE",2013-02-01 12:49:58,32.9870918548986,-66.8045218152143,0.015459619402123,0.00619440595987699
"4165821","ANPE",2013-02-01 13:49:58,33.0272935526738,-66.6793582111,0.012477989537528,0.00621908919050301
"4165821","ANPE",2013-02-01 14:49:58,33.2604515690958,-66.5487993259648,0.0121758484658225,0.00576863243520441
"4165821","ANPE",2013-02-01 15:49:58,33.0540561886146,-66.4986800438405,0.0121601376573909,0.0054936207475839
"4165821","ANPE",2013-02-01 16:49:58,33.0159710955163,-66.5637798754773,0.011242226415974,0.00537113962482952
"4165821","ANPE",2013-02-01 17:49:58,33.0918119494454,-66.6378521320896,0.0116041805220434,0.0042961286588847
"4165821","ANPE",2013-02-01 18:49:58,32.8874876207382,-66.7153920451136,0.0122148181792825,0.004684526628589
"4165821","ANPE",2013-02-01 19:49:58,32.5016646051576,-66.6445779948489,0.0133806879516752,0.0049759109554879
"4165821","ANPE",2013-02-01 20:49:58,32.5636279714673,-66.6583676176278,0.0206248521126018,0.00494710907179424
"4165821","ANPE",2013-02-01 21:49:58,32.5278430800065,-66.6953954760292,0.024311227845629,0.00446390865768344
"4165821","ANPE",2013-02-01 22:49:58,32.1840938076565,-66.7533645038601,0.0141266501796976,0.00551009975147359
"4165821","ANPE",2013-02-01 23:49:58,32.3198191789468,-66.9303111645772,0.0121729839680611,0.00452927436831741
"4165821","ANPE",2013-02-02 00:49:58,32.4329811195026,-67.0670745393306,0.0138553282996804,0.00502293784153312
"4165821","ANPE",2013-02-02 01:49:58,32.6235777602383,-67.142033369625,0.0202129262617969,0.00624039463205192
"4165821","ANPE",2013-02-02 02:49:58,32.2124124368159,-67.3108068889889,0.0171547666256893,0.0050617766096648
